,proband_id,test_name,phase,trialn,f,ans,rsp,rt
0,4273,face_memory_delay,test,0,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis10.bmp,No,Yes,1480
1,4273,face_memory_delay,test,1,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis04.bmp,No,Yes,971
2,4273,face_memory_delay,test,2,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar07.bmp,Yes,No,700
3,4273,face_memory_delay,test,3,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar18.bmp,Yes,Yes,710
4,4273,face_memory_delay,test,4,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis14.bmp,No,Yes,670
5,4273,face_memory_delay,test,5,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar19.bmp,Yes,Yes,660
6,4273,face_memory_delay,test,6,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis13.bmp,No,No,830
7,4273,face_memory_delay,test,7,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar15.bmp,Yes,Yes,770
8,4273,face_memory_delay,test,8,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar11.bmp,Yes,Yes,980
9,4273,face_memory_delay,test,9,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis05.bmp,No,No,551
10,4273,face_memory_delay,test,10,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis01.bmp,No,No,960
11,4273,face_memory_delay,test,11,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis16.bmp,No,No,840
12,4273,face_memory_delay,test,12,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar02.bmp,Yes,Yes,760
13,4273,face_memory_delay,test,13,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar08.bmp,Yes,Yes,900
14,4273,face_memory_delay,test,14,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar13.bmp,Yes,Yes,750
15,4273,face_memory_delay,test,15,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar20.bmp,Yes,Yes,830
16,4273,face_memory_delay,test,16,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis18.bmp,No,No,650
17,4273,face_memory_delay,test,17,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar06.bmp,Yes,No,750
18,4273,face_memory_delay,test,18,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis07.bmp,No,No,710
19,4273,face_memory_delay,test,19,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis08.bmp,No,No,750
20,4273,face_memory_delay,test,20,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar12.bmp,Yes,Yes,1281
21,4273,face_memory_delay,test,21,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis17.bmp,No,Yes,750
22,4273,face_memory_delay,test,22,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar05.bmp,Yes,Yes,2170
23,4273,face_memory_delay,test,23,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar10.bmp,Yes,Yes,950
24,4273,face_memory_delay,test,24,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis02.bmp,No,No,2170
25,4273,face_memory_delay,test,25,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis20.bmp,No,No,3800
26,4273,face_memory_delay,test,26,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar17.bmp,Yes,Yes,650
27,4273,face_memory_delay,test,27,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis15.bmp,No,No,740
28,4273,face_memory_delay,test,28,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar03.bmp,Yes,No,860
29,4273,face_memory_delay,test,29,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis19.bmp,No,Yes,540
30,4273,face_memory_delay,test,30,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis12.bmp,No,No,640
31,4273,face_memory_delay,test,31,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar16.bmp,Yes,No,740
32,4273,face_memory_delay,test,32,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar09.bmp,Yes,Yes,470
33,4273,face_memory_delay,test,33,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis09.bmp,No,Yes,881
34,4273,face_memory_delay,test,34,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar01.bmp,Yes,No,710
35,4273,face_memory_delay,test,35,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis11.bmp,No,Yes,400
36,4273,face_memory_delay,test,36,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis03.bmp,No,Yes,340
37,4273,face_memory_delay,test,37,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar04.bmp,Yes,Yes,650
38,4273,face_memory_delay,test,38,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar14.bmp,Yes,Yes,760
39,4273,face_memory_delay,test,39,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis06.bmp,No,Yes,520
0,4307,face_memory_delay,test,0,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis10.bmp,No,No,2220
1,4307,face_memory_delay,test,1,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis04.bmp,No,No,970
2,4307,face_memory_delay,test,2,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar07.bmp,Yes,Yes,740
3,4307,face_memory_delay,test,3,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar18.bmp,Yes,Yes,680
4,4307,face_memory_delay,test,4,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis14.bmp,No,Yes,1811
5,4307,face_memory_delay,test,5,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar19.bmp,Yes,Yes,1120
6,4307,face_memory_delay,test,6,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis13.bmp,No,No,870
7,4307,face_memory_delay,test,7,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar15.bmp,Yes,Yes,1450
8,4307,face_memory_delay,test,8,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar11.bmp,Yes,Yes,690
9,4307,face_memory_delay,test,9,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis05.bmp,No,No,950
10,4307,face_memory_delay,test,10,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis01.bmp,No,No,880
11,4307,face_memory_delay,test,11,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis16.bmp,No,No,900
12,4307,face_memory_delay,test,12,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar02.bmp,Yes,Yes,1090
13,4307,face_memory_delay,test,13,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar08.bmp,Yes,Yes,880
14,4307,face_memory_delay,test,14,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar13.bmp,Yes,No,1060
15,4307,face_memory_delay,test,15,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar20.bmp,Yes,Yes,1280
16,4307,face_memory_delay,test,16,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis18.bmp,No,No,1050
17,4307,face_memory_delay,test,17,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar06.bmp,Yes,Yes,1070
18,4307,face_memory_delay,test,18,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis07.bmp,No,No,810
19,4307,face_memory_delay,test,19,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis08.bmp,No,Yes,1190
20,4307,face_memory_delay,test,20,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar12.bmp,Yes,Yes,790
21,4307,face_memory_delay,test,21,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis17.bmp,No,No,1420
22,4307,face_memory_delay,test,22,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar05.bmp,Yes,Yes,720
23,4307,face_memory_delay,test,23,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar10.bmp,Yes,No,1030
24,4307,face_memory_delay,test,24,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis02.bmp,No,No,940
25,4307,face_memory_delay,test,25,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis20.bmp,No,Yes,840
26,4307,face_memory_delay,test,26,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar17.bmp,Yes,Yes,850
27,4307,face_memory_delay,test,27,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis15.bmp,No,No,1060
28,4307,face_memory_delay,test,28,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar03.bmp,Yes,Yes,840
29,4307,face_memory_delay,test,29,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis19.bmp,No,No,980
30,4307,face_memory_delay,test,30,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis12.bmp,No,No,1030
31,4307,face_memory_delay,test,31,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar16.bmp,Yes,Yes,720
32,4307,face_memory_delay,test,32,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar09.bmp,Yes,Yes,1081
33,4307,face_memory_delay,test,33,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis09.bmp,No,No,1400
34,4307,face_memory_delay,test,34,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar01.bmp,Yes,Yes,920
35,4307,face_memory_delay,test,35,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis11.bmp,No,No,890
36,4307,face_memory_delay,test,36,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis03.bmp,No,Yes,870
37,4307,face_memory_delay,test,37,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar04.bmp,Yes,Yes,820
38,4307,face_memory_delay,test,38,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar14.bmp,Yes,Yes,820
39,4307,face_memory_delay,test,39,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis06.bmp,No,No,880
0,4346,face_memory_delay,test,0,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis10.bmp,No,No,2210
1,4346,face_memory_delay,test,1,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis04.bmp,No,Yes,1570
2,4346,face_memory_delay,test,2,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar07.bmp,Yes,Yes,1040
3,4346,face_memory_delay,test,3,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar18.bmp,Yes,Yes,980
4,4346,face_memory_delay,test,4,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis14.bmp,No,Yes,930
5,4346,face_memory_delay,test,5,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar19.bmp,Yes,Yes,1281
6,4346,face_memory_delay,test,6,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis13.bmp,No,No,1420
7,4346,face_memory_delay,test,7,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar15.bmp,Yes,Yes,980
8,4346,face_memory_delay,test,8,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar11.bmp,Yes,Yes,900
9,4346,face_memory_delay,test,9,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis05.bmp,No,No,1130
10,4346,face_memory_delay,test,10,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis01.bmp,No,No,970
11,4346,face_memory_delay,test,11,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis16.bmp,No,No,980
12,4346,face_memory_delay,test,12,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar02.bmp,Yes,Yes,990
13,4346,face_memory_delay,test,13,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar08.bmp,Yes,Yes,720
14,4346,face_memory_delay,test,14,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar13.bmp,Yes,Yes,830
15,4346,face_memory_delay,test,15,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar20.bmp,Yes,Yes,670
16,4346,face_memory_delay,test,16,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis18.bmp,No,No,1180
17,4346,face_memory_delay,test,17,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar06.bmp,Yes,Yes,820
18,4346,face_memory_delay,test,18,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis07.bmp,No,Yes,1120
19,4346,face_memory_delay,test,19,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis08.bmp,No,Yes,1120
20,4346,face_memory_delay,test,20,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar12.bmp,Yes,No,1481
21,4346,face_memory_delay,test,21,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis17.bmp,No,No,870
22,4346,face_memory_delay,test,22,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar05.bmp,Yes,Yes,680
23,4346,face_memory_delay,test,23,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar10.bmp,Yes,Yes,880
24,4346,face_memory_delay,test,24,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis02.bmp,No,No,1070
25,4346,face_memory_delay,test,25,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis20.bmp,No,No,1150
26,4346,face_memory_delay,test,26,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar17.bmp,Yes,Yes,790
27,4346,face_memory_delay,test,27,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis15.bmp,No,No,1760
28,4346,face_memory_delay,test,28,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar03.bmp,Yes,Yes,880
29,4346,face_memory_delay,test,29,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis19.bmp,No,No,1230
30,4346,face_memory_delay,test,30,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis12.bmp,No,No,1220
31,4346,face_memory_delay,test,31,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar16.bmp,Yes,Yes,780
32,4346,face_memory_delay,test,32,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar09.bmp,Yes,Yes,960
33,4346,face_memory_delay,test,33,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis09.bmp,No,Yes,970
34,4346,face_memory_delay,test,34,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar01.bmp,Yes,No,1680
35,4346,face_memory_delay,test,35,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis11.bmp,No,No,2230
36,4346,face_memory_delay,test,36,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis03.bmp,No,No,1130
37,4346,face_memory_delay,test,37,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar04.bmp,Yes,Yes,840
38,4346,face_memory_delay,test,38,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar14.bmp,Yes,Yes,820
39,4346,face_memory_delay,test,39,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis06.bmp,No,No,870
0,4365,face_memory_delay,test,0,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis10.bmp,No,No,2780
1,4365,face_memory_delay,test,1,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis04.bmp,No,Yes,1830
2,4365,face_memory_delay,test,2,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar07.bmp,Yes,Yes,740
3,4365,face_memory_delay,test,3,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar18.bmp,Yes,Yes,900
4,4365,face_memory_delay,test,4,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis14.bmp,No,No,1540
5,4365,face_memory_delay,test,5,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar19.bmp,Yes,Yes,880
6,4365,face_memory_delay,test,6,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis13.bmp,No,No,780
7,4365,face_memory_delay,test,7,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar15.bmp,Yes,Yes,970
8,4365,face_memory_delay,test,8,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar11.bmp,Yes,Yes,900
9,4365,face_memory_delay,test,9,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis05.bmp,No,No,830
10,4365,face_memory_delay,test,10,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis01.bmp,No,No,890
11,4365,face_memory_delay,test,11,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis16.bmp,No,No,780
12,4365,face_memory_delay,test,12,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar02.bmp,Yes,Yes,1040
13,4365,face_memory_delay,test,13,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar08.bmp,Yes,Yes,890
14,4365,face_memory_delay,test,14,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar13.bmp,Yes,Yes,820
15,4365,face_memory_delay,test,15,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar20.bmp,Yes,Yes,850
16,4365,face_memory_delay,test,16,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis18.bmp,No,No,820
17,4365,face_memory_delay,test,17,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar06.bmp,Yes,Yes,2130
18,4365,face_memory_delay,test,18,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis07.bmp,No,No,850
19,4365,face_memory_delay,test,19,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis08.bmp,No,No,1170
20,4365,face_memory_delay,test,20,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar12.bmp,Yes,Yes,741
21,4365,face_memory_delay,test,21,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis17.bmp,No,No,1820
22,4365,face_memory_delay,test,22,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar05.bmp,Yes,Yes,810
23,4365,face_memory_delay,test,23,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar10.bmp,Yes,Yes,2170
24,4365,face_memory_delay,test,24,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis02.bmp,No,No,960
25,4365,face_memory_delay,test,25,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis20.bmp,No,No,1180
26,4365,face_memory_delay,test,26,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar17.bmp,Yes,Yes,770
27,4365,face_memory_delay,test,27,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis15.bmp,No,No,1060
28,4365,face_memory_delay,test,28,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar03.bmp,Yes,Yes,830
29,4365,face_memory_delay,test,29,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis19.bmp,No,No,750
30,4365,face_memory_delay,test,30,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis12.bmp,No,No,1170
31,4365,face_memory_delay,test,31,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar16.bmp,Yes,Yes,1110
32,4365,face_memory_delay,test,32,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar09.bmp,Yes,Yes,1290
33,4365,face_memory_delay,test,33,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis09.bmp,No,No,950
34,4365,face_memory_delay,test,34,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar01.bmp,Yes,Yes,1311
35,4365,face_memory_delay,test,35,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis11.bmp,No,No,1480
36,4365,face_memory_delay,test,36,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis03.bmp,No,No,2860
37,4365,face_memory_delay,test,37,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar04.bmp,Yes,Yes,930
38,4365,face_memory_delay,test,38,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar14.bmp,Yes,Yes,870
39,4365,face_memory_delay,test,39,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis06.bmp,No,No,660
0,4367,face_memory_delay,test,0,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis10.bmp,No,Yes,1581
1,4367,face_memory_delay,test,1,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis04.bmp,No,Yes,1750
2,4367,face_memory_delay,test,2,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar07.bmp,Yes,No,1040
3,4367,face_memory_delay,test,3,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar18.bmp,Yes,Yes,990
4,4367,face_memory_delay,test,4,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis14.bmp,No,Yes,1260
5,4367,face_memory_delay,test,5,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar19.bmp,Yes,Yes,1190
6,4367,face_memory_delay,test,6,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis13.bmp,No,Yes,980
7,4367,face_memory_delay,test,7,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar15.bmp,Yes,Yes,1050
8,4367,face_memory_delay,test,8,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar11.bmp,Yes,Yes,910
9,4367,face_memory_delay,test,9,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis05.bmp,No,No,860
10,4367,face_memory_delay,test,10,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis01.bmp,No,Yes,1110
11,4367,face_memory_delay,test,11,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis16.bmp,No,No,960
12,4367,face_memory_delay,test,12,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar02.bmp,Yes,Yes,1800
13,4367,face_memory_delay,test,13,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar08.bmp,Yes,Yes,1130
14,4367,face_memory_delay,test,14,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar13.bmp,Yes,Yes,1031
15,4367,face_memory_delay,test,15,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar20.bmp,Yes,Yes,990
16,4367,face_memory_delay,test,16,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis18.bmp,No,No,920
17,4367,face_memory_delay,test,17,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar06.bmp,Yes,No,910
18,4367,face_memory_delay,test,18,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis07.bmp,No,Yes,1240
19,4367,face_memory_delay,test,19,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis08.bmp,No,Yes,1310
20,4367,face_memory_delay,test,20,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar12.bmp,Yes,Yes,2260
21,4367,face_memory_delay,test,21,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis17.bmp,No,Yes,1560
22,4367,face_memory_delay,test,22,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar05.bmp,Yes,Yes,1110
23,4367,face_memory_delay,test,23,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar10.bmp,Yes,Yes,1150
24,4367,face_memory_delay,test,24,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis02.bmp,No,No,940
25,4367,face_memory_delay,test,25,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis20.bmp,No,Yes,1660
26,4367,face_memory_delay,test,26,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar17.bmp,Yes,Yes,1101
27,4367,face_memory_delay,test,27,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis15.bmp,No,Yes,980
28,4367,face_memory_delay,test,28,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar03.bmp,Yes,Yes,990
29,4367,face_memory_delay,test,29,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis19.bmp,No,Yes,890
30,4367,face_memory_delay,test,30,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis12.bmp,No,Yes,890
31,4367,face_memory_delay,test,31,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar16.bmp,Yes,Yes,860
32,4367,face_memory_delay,test,32,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar09.bmp,Yes,Yes,950
33,4367,face_memory_delay,test,33,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis09.bmp,No,Yes,860
34,4367,face_memory_delay,test,34,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar01.bmp,Yes,Yes,1110
35,4367,face_memory_delay,test,35,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis11.bmp,No,Yes,1110
36,4367,face_memory_delay,test,36,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis03.bmp,No,Yes,1070
37,4367,face_memory_delay,test,37,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar04.bmp,Yes,Yes,1020
38,4367,face_memory_delay,test,38,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar14.bmp,Yes,Yes,1020
39,4367,face_memory_delay,test,39,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis06.bmp,No,No,1000
0,4368,face_memory_delay,test,0,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis10.bmp,No,No,21371
1,4368,face_memory_delay,test,1,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis04.bmp,No,No,7010
2,4368,face_memory_delay,test,2,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar07.bmp,Yes,Yes,2080
3,4368,face_memory_delay,test,3,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar18.bmp,Yes,Yes,3030
