,proband_id,test_name,trialn,rsp
0,4273,verbal_fluency,0,True
1,4273,verbal_fluency,0,False
2,4273,verbal_fluency,0,True
3,4273,verbal_fluency,0,True
4,4273,verbal_fluency,0,True
5,4273,verbal_fluency,0,True
6,4273,verbal_fluency,0,True
7,4273,verbal_fluency,0,True
8,4273,verbal_fluency,0,True
9,4273,verbal_fluency,0,True
10,4273,verbal_fluency,0,True
11,4273,verbal_fluency,0,True
12,4273,verbal_fluency,0,True
13,4273,verbal_fluency,0,True
14,4273,verbal_fluency,1,True
15,4273,verbal_fluency,1,True
16,4273,verbal_fluency,1,True
17,4273,verbal_fluency,1,True
18,4273,verbal_fluency,1,True
19,4273,verbal_fluency,1,True
20,4273,verbal_fluency,1,True
21,4273,verbal_fluency,1,True
22,4273,verbal_fluency,1,True
23,4273,verbal_fluency,1,True
24,4273,verbal_fluency,1,True
25,4273,verbal_fluency,1,True
26,4273,verbal_fluency,1,True
27,4273,verbal_fluency,1,True
28,4273,verbal_fluency,2,True
29,4273,verbal_fluency,2,True
30,4273,verbal_fluency,2,True
31,4273,verbal_fluency,2,True
32,4273,verbal_fluency,2,True
33,4273,verbal_fluency,2,True
34,4273,verbal_fluency,2,True
35,4273,verbal_fluency,2,True
36,4273,verbal_fluency,2,True
37,4273,verbal_fluency,2,True
38,4273,verbal_fluency,2,True
39,4273,verbal_fluency,2,True
40,4273,verbal_fluency,2,True
41,4273,verbal_fluency,2,True
42,4273,verbal_fluency,2,True
43,4273,verbal_fluency,3,True
44,4273,verbal_fluency,3,True
45,4273,verbal_fluency,3,True
46,4273,verbal_fluency,3,True
47,4273,verbal_fluency,3,True
48,4273,verbal_fluency,3,True
49,4273,verbal_fluency,3,True
50,4273,verbal_fluency,3,True
51,4273,verbal_fluency,3,True
52,4273,verbal_fluency,3,True
53,4273,verbal_fluency,3,True
54,4273,verbal_fluency,3,True
55,4273,verbal_fluency,3,True
56,4273,verbal_fluency,3,True
57,4273,verbal_fluency,3,True
58,4273,verbal_fluency,3,True
59,4273,verbal_fluency,3,True
0,4307,verbal_fluency,0,True
1,4307,verbal_fluency,0,True
2,4307,verbal_fluency,0,True
3,4307,verbal_fluency,0,True
4,4307,verbal_fluency,0,True
5,4307,verbal_fluency,0,True
6,4307,verbal_fluency,0,True
7,4307,verbal_fluency,0,True
8,4307,verbal_fluency,0,True
9,4307,verbal_fluency,0,True
10,4307,verbal_fluency,0,True
11,4307,verbal_fluency,0,False
12,4307,verbal_fluency,0,True
13,4307,verbal_fluency,0,True
14,4307,verbal_fluency,0,True
15,4307,verbal_fluency,0,True
16,4307,verbal_fluency,1,True
17,4307,verbal_fluency,1,True
18,4307,verbal_fluency,1,True
19,4307,verbal_fluency,1,True
20,4307,verbal_fluency,2,True
21,4307,verbal_fluency,2,True
22,4307,verbal_fluency,2,True
23,4307,verbal_fluency,2,True
24,4307,verbal_fluency,2,True
25,4307,verbal_fluency,2,True
26,4307,verbal_fluency,2,True
27,4307,verbal_fluency,2,True
28,4307,verbal_fluency,2,True
29,4307,verbal_fluency,2,True
30,4307,verbal_fluency,2,True
31,4307,verbal_fluency,2,True
32,4307,verbal_fluency,2,True
33,4307,verbal_fluency,3,True
34,4307,verbal_fluency,3,True
35,4307,verbal_fluency,3,True
36,4307,verbal_fluency,3,True
37,4307,verbal_fluency,3,True
38,4307,verbal_fluency,3,True
39,4307,verbal_fluency,3,True
40,4307,verbal_fluency,3,True
41,4307,verbal_fluency,3,True
42,4307,verbal_fluency,3,True
43,4307,verbal_fluency,3,True
44,4307,verbal_fluency,3,True
45,4307,verbal_fluency,3,True
46,4307,verbal_fluency,3,True
47,4307,verbal_fluency,3,True
48,4307,verbal_fluency,3,True
49,4307,verbal_fluency,3,True
50,4307,verbal_fluency,3,True
51,4307,verbal_fluency,3,False
52,4307,verbal_fluency,3,True
53,4307,verbal_fluency,3,True
54,4307,verbal_fluency,3,True
55,4307,verbal_fluency,3,True
0,4346,verbal_fluency,0,False
1,4346,verbal_fluency,0,False
2,4346,verbal_fluency,0,True
3,4346,verbal_fluency,0,True
4,4346,verbal_fluency,0,True
5,4346,verbal_fluency,0,True
6,4346,verbal_fluency,0,True
7,4346,verbal_fluency,0,True
8,4346,verbal_fluency,0,True
9,4346,verbal_fluency,0,True
10,4346,verbal_fluency,0,True
11,4346,verbal_fluency,0,True
12,4346,verbal_fluency,0,True
13,4346,verbal_fluency,0,True
14,4346,verbal_fluency,0,True
15,4346,verbal_fluency,0,False
16,4346,verbal_fluency,0,True
17,4346,verbal_fluency,1,True
18,4346,verbal_fluency,1,True
19,4346,verbal_fluency,1,True
20,4346,verbal_fluency,1,True
21,4346,verbal_fluency,1,True
22,4346,verbal_fluency,1,True
23,4346,verbal_fluency,1,True
24,4346,verbal_fluency,1,True
25,4346,verbal_fluency,1,True
26,4346,verbal_fluency,1,False
27,4346,verbal_fluency,1,False
28,4346,verbal_fluency,1,True
29,4346,verbal_fluency,1,True
30,4346,verbal_fluency,1,True
31,4346,verbal_fluency,2,True
32,4346,verbal_fluency,2,True
33,4346,verbal_fluency,2,True
34,4346,verbal_fluency,2,True
35,4346,verbal_fluency,2,True
36,4346,verbal_fluency,2,False
37,4346,verbal_fluency,2,True
38,4346,verbal_fluency,2,True
39,4346,verbal_fluency,2,True
40,4346,verbal_fluency,2,True
41,4346,verbal_fluency,2,True
42,4346,verbal_fluency,2,True
43,4346,verbal_fluency,2,True
44,4346,verbal_fluency,2,True
45,4346,verbal_fluency,2,True
46,4346,verbal_fluency,2,True
47,4346,verbal_fluency,2,True
48,4346,verbal_fluency,2,True
49,4346,verbal_fluency,2,True
50,4346,verbal_fluency,2,True
51,4346,verbal_fluency,3,True
52,4346,verbal_fluency,3,True
53,4346,verbal_fluency,3,True
54,4346,verbal_fluency,3,True
55,4346,verbal_fluency,3,True
56,4346,verbal_fluency,3,True
57,4346,verbal_fluency,3,True
58,4346,verbal_fluency,3,True
59,4346,verbal_fluency,3,True
60,4346,verbal_fluency,3,True
61,4346,verbal_fluency,3,True
62,4346,verbal_fluency,3,True
63,4346,verbal_fluency,3,True
64,4346,verbal_fluency,3,True
65,4346,verbal_fluency,3,True
66,4346,verbal_fluency,3,True
67,4346,verbal_fluency,3,True
68,4346,verbal_fluency,3,True
69,4346,verbal_fluency,3,True
70,4346,verbal_fluency,3,False
71,4346,verbal_fluency,3,True
