,proband_id,test_name,phase,load,trialn,ans,array_f,probe_f,rsp,rt
31,4376,scap,test,5,0,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-1.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-2.BMP,No,990
32,4376,scap,test,5,1,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-3.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-4.BMP,No,950
33,4376,scap,test,5,2,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-5.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-6.BMP,No,950
34,4376,scap,test,5,3,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-7.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-8.BMP,No,1370
35,4376,scap,test,5,4,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-9.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-10.BMP,No,1370
36,4376,scap,test,5,5,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-11.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-12.BMP,No,1680
37,4376,scap,test,5,6,No,c:\Charlie\charlie\stimuli\visual\scap\load5-13.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-14.BMP,No,770
38,4376,scap,test,5,7,No,c:\Charlie\charlie\stimuli\visual\scap\load5-15.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-16.BMP,No,880
39,4376,scap,test,5,8,No,c:\Charlie\charlie\stimuli\visual\scap\load5-17.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-18.BMP,No,1000
40,4376,scap,test,5,9,No,c:\Charlie\charlie\stimuli\visual\scap\load5-19.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-20.BMP,No,800
41,4376,scap,test,5,10,No,c:\Charlie\charlie\stimuli\visual\scap\load5-21.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-22.BMP,No,750
42,4376,scap,test,5,11,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-23.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-24.BMP,No,1220
43,4376,scap,test,5,12,No,c:\Charlie\charlie\stimuli\visual\scap\load5-25.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-26.BMP,No,1320
44,4376,scap,test,5,13,No,c:\Charlie\charlie\stimuli\visual\scap\load5-27.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-28.BMP,No,1080
0,4377,scap,practice,3,0,Yes,c:\Charlie\charlie\stimuli\visual\scap\practice-1.BMP,c:\Charlie\charlie\stimuli\visual\scap\practice-2.BMP,Yes,1070
1,4377,scap,practice,4,1,No,c:\Charlie\charlie\stimuli\visual\scap\practice-3.BMP,c:\Charlie\charlie\stimuli\visual\scap\practice-4.BMP,Yes,620
2,4377,scap,practice,5,2,Yes,c:\Charlie\charlie\stimuli\visual\scap\practice-5.BMP,c:\Charlie\charlie\stimuli\visual\scap\practice-6.BMP,Yes,930
3,4377,scap,test,3,0,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-1.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-2.BMP,Yes,650
4,4377,scap,test,3,1,No,c:\Charlie\charlie\stimuli\visual\scap\load3-3.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-4.BMP,No,1020
5,4377,scap,test,3,2,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-5.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-6.BMP,Yes,730
6,4377,scap,test,3,3,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-7.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-8.BMP,Yes,580
7,4377,scap,test,3,4,No,c:\Charlie\charlie\stimuli\visual\scap\load3-9.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-10.BMP,No,770
8,4377,scap,test,3,5,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-11.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-12.BMP,Yes,870
9,4377,scap,test,3,6,No,c:\Charlie\charlie\stimuli\visual\scap\load3-13.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-14.BMP,No,1000
10,4377,scap,test,3,7,No,c:\Charlie\charlie\stimuli\visual\scap\load3-15.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-16.BMP,No,1010
11,4377,scap,test,3,8,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-17.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-18.BMP,Yes,1020
12,4377,scap,test,3,9,No,c:\Charlie\charlie\stimuli\visual\scap\load3-19.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-20.BMP,No,1100
13,4377,scap,test,3,10,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-21.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-22.BMP,Yes,820
14,4377,scap,test,3,11,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-23.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-24.BMP,Yes,710
15,4377,scap,test,3,12,No,c:\Charlie\charlie\stimuli\visual\scap\load3-25.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-26.BMP,No,980
16,4377,scap,test,3,13,No,c:\Charlie\charlie\stimuli\visual\scap\load3-27.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-28.BMP,No,1080
17,4377,scap,test,4,0,No,c:\Charlie\charlie\stimuli\visual\scap\load4-1.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-2.BMP,No,980
18,4377,scap,test,4,1,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-3.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-4.BMP,Yes,1160
19,4377,scap,test,4,2,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-5.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-6.BMP,Yes,1120
20,4377,scap,test,4,3,No,c:\Charlie\charlie\stimuli\visual\scap\load4-7.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-8.BMP,No,1040
21,4377,scap,test,4,4,No,c:\Charlie\charlie\stimuli\visual\scap\load4-9.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-10.BMP,No,1000
22,4377,scap,test,4,5,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-11.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-12.BMP,Yes,920
23,4377,scap,test,4,6,No,c:\Charlie\charlie\stimuli\visual\scap\load4-13.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-14.BMP,No,761
24,4377,scap,test,4,7,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-15.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-16.BMP,Yes,850
25,4377,scap,test,4,8,No,c:\Charlie\charlie\stimuli\visual\scap\load4-17.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-18.BMP,No,930
26,4377,scap,test,4,9,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-19.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-20.BMP,Yes,820
27,4377,scap,test,4,10,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-21.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-22.BMP,Yes,1260
28,4377,scap,test,4,11,No,c:\Charlie\charlie\stimuli\visual\scap\load4-23.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-24.BMP,No,900
29,4377,scap,test,4,12,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-25.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-26.BMP,Yes,960
30,4377,scap,test,4,13,No,c:\Charlie\charlie\stimuli\visual\scap\load4-27.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-28.BMP,No,1020
31,4377,scap,test,5,0,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-1.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-2.BMP,Yes,1020
32,4377,scap,test,5,1,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-3.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-4.BMP,Yes,1140
33,4377,scap,test,5,2,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-5.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-6.BMP,Yes,950
34,4377,scap,test,5,3,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-7.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-8.BMP,Yes,880
35,4377,scap,test,5,4,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-9.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-10.BMP,Yes,1010
36,4377,scap,test,5,5,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-11.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-12.BMP,Yes,920
37,4377,scap,test,5,6,No,c:\Charlie\charlie\stimuli\visual\scap\load5-13.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-14.BMP,No,850
38,4377,scap,test,5,7,No,c:\Charlie\charlie\stimuli\visual\scap\load5-15.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-16.BMP,No,1060
39,4377,scap,test,5,8,No,c:\Charlie\charlie\stimuli\visual\scap\load5-17.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-18.BMP,No,1050
40,4377,scap,test,5,9,No,c:\Charlie\charlie\stimuli\visual\scap\load5-19.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-20.BMP,No,700
41,4377,scap,test,5,10,No,c:\Charlie\charlie\stimuli\visual\scap\load5-21.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-22.BMP,Yes,1490
42,4377,scap,test,5,11,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-23.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-24.BMP,Yes,970
43,4377,scap,test,5,12,No,c:\Charlie\charlie\stimuli\visual\scap\load5-25.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-26.BMP,Yes,1520
44,4377,scap,test,5,13,No,c:\Charlie\charlie\stimuli\visual\scap\load5-27.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-28.BMP,No,940
0,4378,scap,practice,3,0,Yes,c:\Charlie\charlie\stimuli\visual\scap\practice-1.BMP,c:\Charlie\charlie\stimuli\visual\scap\practice-2.BMP,Yes,1020
1,4378,scap,practice,4,1,No,c:\Charlie\charlie\stimuli\visual\scap\practice-3.BMP,c:\Charlie\charlie\stimuli\visual\scap\practice-4.BMP,No,940
2,4378,scap,practice,5,2,Yes,c:\Charlie\charlie\stimuli\visual\scap\practice-5.BMP,c:\Charlie\charlie\stimuli\visual\scap\practice-6.BMP,Yes,950
3,4378,scap,test,3,0,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-1.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-2.BMP,Yes,790
4,4378,scap,test,3,1,No,c:\Charlie\charlie\stimuli\visual\scap\load3-3.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-4.BMP,No,900
5,4378,scap,test,3,2,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-5.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-6.BMP,No,961
6,4378,scap,test,3,3,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-7.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-8.BMP,Yes,730
7,4378,scap,test,3,4,No,c:\Charlie\charlie\stimuli\visual\scap\load3-9.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-10.BMP,No,920
8,4378,scap,test,3,5,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-11.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-12.BMP,Yes,1360
9,4378,scap,test,3,6,No,c:\Charlie\charlie\stimuli\visual\scap\load3-13.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-14.BMP,No,790
10,4378,scap,test,3,7,No,c:\Charlie\charlie\stimuli\visual\scap\load3-15.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-16.BMP,Yes,1210
11,4378,scap,test,3,8,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-17.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-18.BMP,Yes,780
12,4378,scap,test,3,9,No,c:\Charlie\charlie\stimuli\visual\scap\load3-19.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-20.BMP,No,1130
13,4378,scap,test,3,10,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-21.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-22.BMP,Yes,1030
14,4378,scap,test,3,11,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-23.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-24.BMP,Yes,960
15,4378,scap,test,3,12,No,c:\Charlie\charlie\stimuli\visual\scap\load3-25.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-26.BMP,No,1650
16,4378,scap,test,3,13,No,c:\Charlie\charlie\stimuli\visual\scap\load3-27.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-28.BMP,No,870
17,4378,scap,test,4,0,No,c:\Charlie\charlie\stimuli\visual\scap\load4-1.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-2.BMP,No,960
18,4378,scap,test,4,1,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-3.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-4.BMP,No,1370
19,4378,scap,test,4,2,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-5.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-6.BMP,No,1080
20,4378,scap,test,4,3,No,c:\Charlie\charlie\stimuli\visual\scap\load4-7.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-8.BMP,No,940
21,4378,scap,test,4,4,No,c:\Charlie\charlie\stimuli\visual\scap\load4-9.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-10.BMP,No,990
22,4378,scap,test,4,5,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-11.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-12.BMP,No,891
23,4378,scap,test,4,6,No,c:\Charlie\charlie\stimuli\visual\scap\load4-13.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-14.BMP,No,830
24,4378,scap,test,4,7,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-15.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-16.BMP,No,940
25,4378,scap,test,4,8,No,c:\Charlie\charlie\stimuli\visual\scap\load4-17.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-18.BMP,No,730
26,4378,scap,test,4,9,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-19.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-20.BMP,Yes,890
27,4378,scap,test,4,10,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-21.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-22.BMP,No,1901
28,4378,scap,test,4,11,No,c:\Charlie\charlie\stimuli\visual\scap\load4-23.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-24.BMP,Yes,630
29,4378,scap,test,4,12,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-25.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-26.BMP,Yes,790
30,4378,scap,test,4,13,No,c:\Charlie\charlie\stimuli\visual\scap\load4-27.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-28.BMP,Yes,1190
31,4378,scap,test,5,0,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-1.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-2.BMP,Yes,1240
32,4378,scap,test,5,1,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-3.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-4.BMP,Yes,1150
33,4378,scap,test,5,2,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-5.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-6.BMP,Yes,930
34,4378,scap,test,5,3,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-7.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-8.BMP,No,1040
35,4378,scap,test,5,4,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-9.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-10.BMP,Yes,880
36,4378,scap,test,5,5,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-11.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-12.BMP,Yes,1150
37,4378,scap,test,5,6,No,c:\Charlie\charlie\stimuli\visual\scap\load5-13.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-14.BMP,No,830
38,4378,scap,test,5,7,No,c:\Charlie\charlie\stimuli\visual\scap\load5-15.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-16.BMP,No,810
39,4378,scap,test,5,8,No,c:\Charlie\charlie\stimuli\visual\scap\load5-17.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-18.BMP,No,990
40,4378,scap,test,5,9,No,c:\Charlie\charlie\stimuli\visual\scap\load5-19.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-20.BMP,No,890
41,4378,scap,test,5,10,No,c:\Charlie\charlie\stimuli\visual\scap\load5-21.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-22.BMP,Yes,1260
42,4378,scap,test,5,11,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-23.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-24.BMP,No,2280
43,4378,scap,test,5,12,No,c:\Charlie\charlie\stimuli\visual\scap\load5-25.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-26.BMP,Yes,960
44,4378,scap,test,5,13,No,c:\Charlie\charlie\stimuli\visual\scap\load5-27.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-28.BMP,Yes,1090
0,4379,scap,practice,3,0,Yes,c:\Charlie\charlie\stimuli\visual\scap\practice-1.BMP,c:\Charlie\charlie\stimuli\visual\scap\practice-2.BMP,Yes,1860
1,4379,scap,practice,4,1,No,c:\Charlie\charlie\stimuli\visual\scap\practice-3.BMP,c:\Charlie\charlie\stimuli\visual\scap\practice-4.BMP,Yes,1720
2,4379,scap,practice,5,2,Yes,c:\Charlie\charlie\stimuli\visual\scap\practice-5.BMP,c:\Charlie\charlie\stimuli\visual\scap\practice-6.BMP,No,760
3,4379,scap,test,3,0,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-1.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-2.BMP,Yes,651
4,4379,scap,test,3,1,No,c:\Charlie\charlie\stimuli\visual\scap\load3-3.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-4.BMP,Yes,980
5,4379,scap,test,3,2,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-5.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-6.BMP,Yes,700
6,4379,scap,test,3,3,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-7.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-8.BMP,Yes,480
7,4379,scap,test,3,4,No,c:\Charlie\charlie\stimuli\visual\scap\load3-9.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-10.BMP,No,1180
8,4379,scap,test,3,5,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-11.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-12.BMP,Yes,610
9,4379,scap,test,3,6,No,c:\Charlie\charlie\stimuli\visual\scap\load3-13.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-14.BMP,No,1080
10,4379,scap,test,3,7,No,c:\Charlie\charlie\stimuli\visual\scap\load3-15.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-16.BMP,Yes,1340
11,4379,scap,test,3,8,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-17.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-18.BMP,Yes,960
12,4379,scap,test,3,9,No,c:\Charlie\charlie\stimuli\visual\scap\load3-19.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-20.BMP,No,940
13,4379,scap,test,3,10,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-21.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-22.BMP,Yes,1681
14,4379,scap,test,3,11,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-23.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-24.BMP,No,770
15,4379,scap,test,3,12,No,c:\Charlie\charlie\stimuli\visual\scap\load3-25.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-26.BMP,No,640
16,4379,scap,test,3,13,No,c:\Charlie\charlie\stimuli\visual\scap\load3-27.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-28.BMP,No,1220
17,4379,scap,test,4,0,No,c:\Charlie\charlie\stimuli\visual\scap\load4-1.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-2.BMP,No,840
18,4379,scap,test,4,1,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-3.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-4.BMP,Yes,1160
19,4379,scap,test,4,2,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-5.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-6.BMP,No,1230
20,4379,scap,test,4,3,No,c:\Charlie\charlie\stimuli\visual\scap\load4-7.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-8.BMP,No,730
21,4379,scap,test,4,4,No,c:\Charlie\charlie\stimuli\visual\scap\load4-9.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-10.BMP,No,730
22,4379,scap,test,4,5,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-11.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-12.BMP,Yes,1190
23,4379,scap,test,4,6,No,c:\Charlie\charlie\stimuli\visual\scap\load4-13.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-14.BMP,No,550
24,4379,scap,test,4,7,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-15.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-16.BMP,No,1200
25,4379,scap,test,4,8,No,c:\Charlie\charlie\stimuli\visual\scap\load4-17.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-18.BMP,No,1060
26,4379,scap,test,4,9,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-19.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-20.BMP,Yes,1930
27,4379,scap,test,4,10,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-21.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-22.BMP,Yes,1350
28,4379,scap,test,4,11,No,c:\Charlie\charlie\stimuli\visual\scap\load4-23.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-24.BMP,Yes,970
29,4379,scap,test,4,12,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-25.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-26.BMP,Yes,620
30,4379,scap,test,4,13,No,c:\Charlie\charlie\stimuli\visual\scap\load4-27.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-28.BMP,Yes,1051
31,4379,scap,test,5,0,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-1.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-2.BMP,No,1100
32,4379,scap,test,5,1,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-3.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-4.BMP,Yes,750
33,4379,scap,test,5,2,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-5.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-6.BMP,Yes,1480
34,4379,scap,test,5,3,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-7.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-8.BMP,No,680
35,4379,scap,test,5,4,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-9.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-10.BMP,Yes,830
36,4379,scap,test,5,5,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-11.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-12.BMP,Yes,1540
37,4379,scap,test,5,6,No,c:\Charlie\charlie\stimuli\visual\scap\load5-13.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-14.BMP,No,1390
38,4379,scap,test,5,7,No,c:\Charlie\charlie\stimuli\visual\scap\load5-15.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-16.BMP,No,990
39,4379,scap,test,5,8,No,c:\Charlie\charlie\stimuli\visual\scap\load5-17.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-18.BMP,Yes,1630
40,4379,scap,test,5,9,No,c:\Charlie\charlie\stimuli\visual\scap\load5-19.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-20.BMP,No,1600
41,4379,scap,test,5,10,No,c:\Charlie\charlie\stimuli\visual\scap\load5-21.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-22.BMP,No,1170
42,4379,scap,test,5,11,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-23.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-24.BMP,Yes,790
43,4379,scap,test,5,12,No,c:\Charlie\charlie\stimuli\visual\scap\load5-25.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-26.BMP,No,1180
44,4379,scap,test,5,13,No,c:\Charlie\charlie\stimuli\visual\scap\load5-27.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-28.BMP,Yes,840
0,4380,scap,practice,3,0,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\practice-1.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\practice-2.BMP,No,9271
1,4380,scap,practice,4,1,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\practice-3.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\practice-4.BMP,Yes,2810
2,4380,scap,practice,5,2,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\practice-5.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\practice-6.BMP,Yes,2320
3,4380,scap,test,3,0,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-1.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-2.BMP,Yes,1420
4,4380,scap,test,3,1,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-3.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-4.BMP,Yes,1370
5,4380,scap,test,3,2,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-5.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-6.BMP,No,1670
6,4380,scap,test,3,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-7.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-8.BMP,Yes,1310
7,4380,scap,test,3,4,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-9.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-10.BMP,No,1210
8,4380,scap,test,3,5,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-11.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-12.BMP,Yes,1110
