,proband_id,test_name,phase,trialn,f,ans,rsp,rt
33,4373,face_memory,test,13,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\face_memory\idis13.bmp,No,No,1460
34,4373,face_memory,test,14,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\face_memory\idis18.bmp,No,No,1320
35,4373,face_memory,test,15,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\face_memory\tar01.bmp,Yes,Yes,1540
36,4373,face_memory,test,16,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\face_memory\tar08.bmp,Yes,Yes,1190
37,4373,face_memory,test,17,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\face_memory\tar12.bmp,Yes,Yes,1170
38,4373,face_memory,test,18,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\face_memory\idis20.bmp,No,No,2370
39,4373,face_memory,test,19,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\face_memory\tar02.bmp,Yes,Yes,1231
40,4373,face_memory,test,20,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\face_memory\tar11.bmp,Yes,Yes,1690
41,4373,face_memory,test,21,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\face_memory\tar19.bmp,Yes,No,1190
42,4373,face_memory,test,22,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\face_memory\tar15.bmp,Yes,No,1360
43,4373,face_memory,test,23,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\face_memory\tar10.bmp,Yes,Yes,1410
44,4373,face_memory,test,24,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\face_memory\idis07.bmp,No,No,1480
45,4373,face_memory,test,25,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\face_memory\idis09.bmp,No,No,800
46,4373,face_memory,test,26,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\face_memory\idis12.bmp,No,Yes,1170
47,4373,face_memory,test,27,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\face_memory\idis17.bmp,No,No,2130
48,4373,face_memory,test,28,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\face_memory\tar07.bmp,Yes,Yes,1080
49,4373,face_memory,test,29,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\face_memory\idis19.bmp,No,No,1890
50,4373,face_memory,test,30,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\face_memory\tar18.bmp,Yes,No,1160
51,4373,face_memory,test,31,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\face_memory\tar03.bmp,Yes,No,3761
52,4373,face_memory,test,32,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\face_memory\tar14.bmp,Yes,Yes,1550
53,4373,face_memory,test,33,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\face_memory\tar05.bmp,Yes,Yes,1180
54,4373,face_memory,test,34,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\face_memory\idis10.bmp,No,No,960
55,4373,face_memory,test,35,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\face_memory\idis08.bmp,No,Yes,1170
56,4373,face_memory,test,36,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\face_memory\tar16.bmp,Yes,No,3210
57,4373,face_memory,test,37,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\face_memory\tar04.bmp,Yes,Yes,1270
58,4373,face_memory,test,38,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\face_memory\idis03.bmp,No,Yes,1630
59,4373,face_memory,test,39,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\face_memory\tar13.bmp,Yes,No,1540
0,4374,face_memory,learning,0,c:\Charlie\charlie\stimuli\visual\face_memory\tar01.bmp,None,n/a,0
1,4374,face_memory,learning,1,c:\Charlie\charlie\stimuli\visual\face_memory\tar02.bmp,None,n/a,0
2,4374,face_memory,learning,2,c:\Charlie\charlie\stimuli\visual\face_memory\tar03.bmp,None,n/a,0
3,4374,face_memory,learning,3,c:\Charlie\charlie\stimuli\visual\face_memory\tar04.bmp,None,n/a,0
4,4374,face_memory,learning,4,c:\Charlie\charlie\stimuli\visual\face_memory\tar05.bmp,None,n/a,0
5,4374,face_memory,learning,5,c:\Charlie\charlie\stimuli\visual\face_memory\tar06.bmp,None,n/a,0
6,4374,face_memory,learning,6,c:\Charlie\charlie\stimuli\visual\face_memory\tar07.bmp,None,n/a,0
7,4374,face_memory,learning,7,c:\Charlie\charlie\stimuli\visual\face_memory\tar08.bmp,None,n/a,0
8,4374,face_memory,learning,8,c:\Charlie\charlie\stimuli\visual\face_memory\tar09.bmp,None,n/a,0
9,4374,face_memory,learning,9,c:\Charlie\charlie\stimuli\visual\face_memory\tar10.bmp,None,n/a,0
10,4374,face_memory,learning,10,c:\Charlie\charlie\stimuli\visual\face_memory\tar11.bmp,None,n/a,0
11,4374,face_memory,learning,11,c:\Charlie\charlie\stimuli\visual\face_memory\tar12.bmp,None,n/a,0
12,4374,face_memory,learning,12,c:\Charlie\charlie\stimuli\visual\face_memory\tar13.bmp,None,n/a,0
13,4374,face_memory,learning,13,c:\Charlie\charlie\stimuli\visual\face_memory\tar14.bmp,None,n/a,0
14,4374,face_memory,learning,14,c:\Charlie\charlie\stimuli\visual\face_memory\tar15.bmp,None,n/a,0
15,4374,face_memory,learning,15,c:\Charlie\charlie\stimuli\visual\face_memory\tar16.bmp,None,n/a,0
16,4374,face_memory,learning,16,c:\Charlie\charlie\stimuli\visual\face_memory\tar17.bmp,None,n/a,0
17,4374,face_memory,learning,17,c:\Charlie\charlie\stimuli\visual\face_memory\tar18.bmp,None,n/a,0
18,4374,face_memory,learning,18,c:\Charlie\charlie\stimuli\visual\face_memory\tar19.bmp,None,n/a,0
19,4374,face_memory,learning,19,c:\Charlie\charlie\stimuli\visual\face_memory\tar20.bmp,None,n/a,0
20,4374,face_memory,test,0,c:\Charlie\charlie\stimuli\visual\face_memory\idis04.bmp,No,Yes,1640
21,4374,face_memory,test,1,c:\Charlie\charlie\stimuli\visual\face_memory\tar20.bmp,Yes,Yes,860
22,4374,face_memory,test,2,c:\Charlie\charlie\stimuli\visual\face_memory\idis01.bmp,No,Yes,930
23,4374,face_memory,test,3,c:\Charlie\charlie\stimuli\visual\face_memory\idis05.bmp,No,Yes,910
24,4374,face_memory,test,4,c:\Charlie\charlie\stimuli\visual\face_memory\idis16.bmp,No,Yes,910
25,4374,face_memory,test,5,c:\Charlie\charlie\stimuli\visual\face_memory\tar17.bmp,Yes,Yes,850
26,4374,face_memory,test,6,c:\Charlie\charlie\stimuli\visual\face_memory\tar09.bmp,Yes,Yes,790
27,4374,face_memory,test,7,c:\Charlie\charlie\stimuli\visual\face_memory\idis11.bmp,No,Yes,670
28,4374,face_memory,test,8,c:\Charlie\charlie\stimuli\visual\face_memory\idis06.bmp,No,Yes,920
29,4374,face_memory,test,9,c:\Charlie\charlie\stimuli\visual\face_memory\idis15.bmp,No,Yes,750
30,4374,face_memory,test,10,c:\Charlie\charlie\stimuli\visual\face_memory\idis14.bmp,No,No,1481
31,4374,face_memory,test,11,c:\Charlie\charlie\stimuli\visual\face_memory\tar06.bmp,Yes,Yes,1140
32,4374,face_memory,test,12,c:\Charlie\charlie\stimuli\visual\face_memory\idis02.bmp,No,No,1330
33,4374,face_memory,test,13,c:\Charlie\charlie\stimuli\visual\face_memory\idis13.bmp,No,Yes,1520
34,4374,face_memory,test,14,c:\Charlie\charlie\stimuli\visual\face_memory\idis18.bmp,No,Yes,810
35,4374,face_memory,test,15,c:\Charlie\charlie\stimuli\visual\face_memory\tar01.bmp,Yes,No,1080
36,4374,face_memory,test,16,c:\Charlie\charlie\stimuli\visual\face_memory\tar08.bmp,Yes,Yes,1040
37,4374,face_memory,test,17,c:\Charlie\charlie\stimuli\visual\face_memory\tar12.bmp,Yes,Yes,1200
38,4374,face_memory,test,18,c:\Charlie\charlie\stimuli\visual\face_memory\idis20.bmp,No,No,1350
39,4374,face_memory,test,19,c:\Charlie\charlie\stimuli\visual\face_memory\tar02.bmp,Yes,Yes,870
40,4374,face_memory,test,20,c:\Charlie\charlie\stimuli\visual\face_memory\tar11.bmp,Yes,Yes,910
41,4374,face_memory,test,21,c:\Charlie\charlie\stimuli\visual\face_memory\tar19.bmp,Yes,Yes,1150
42,4374,face_memory,test,22,c:\Charlie\charlie\stimuli\visual\face_memory\tar15.bmp,Yes,Yes,1020
43,4374,face_memory,test,23,c:\Charlie\charlie\stimuli\visual\face_memory\tar10.bmp,Yes,Yes,1040
44,4374,face_memory,test,24,c:\Charlie\charlie\stimuli\visual\face_memory\idis07.bmp,No,Yes,861
45,4374,face_memory,test,25,c:\Charlie\charlie\stimuli\visual\face_memory\idis09.bmp,No,No,880
46,4374,face_memory,test,26,c:\Charlie\charlie\stimuli\visual\face_memory\idis12.bmp,No,Yes,1310
47,4374,face_memory,test,27,c:\Charlie\charlie\stimuli\visual\face_memory\idis17.bmp,No,No,1060
48,4374,face_memory,test,28,c:\Charlie\charlie\stimuli\visual\face_memory\tar07.bmp,Yes,Yes,1490
49,4374,face_memory,test,29,c:\Charlie\charlie\stimuli\visual\face_memory\idis19.bmp,No,Yes,1070
50,4374,face_memory,test,30,c:\Charlie\charlie\stimuli\visual\face_memory\tar18.bmp,Yes,Yes,930
51,4374,face_memory,test,31,c:\Charlie\charlie\stimuli\visual\face_memory\tar03.bmp,Yes,No,1320
52,4374,face_memory,test,32,c:\Charlie\charlie\stimuli\visual\face_memory\tar14.bmp,Yes,Yes,1150
53,4374,face_memory,test,33,c:\Charlie\charlie\stimuli\visual\face_memory\tar05.bmp,Yes,No,1020
54,4374,face_memory,test,34,c:\Charlie\charlie\stimuli\visual\face_memory\idis10.bmp,No,No,1030
55,4374,face_memory,test,35,c:\Charlie\charlie\stimuli\visual\face_memory\idis08.bmp,No,Yes,970
56,4374,face_memory,test,36,c:\Charlie\charlie\stimuli\visual\face_memory\tar16.bmp,Yes,Yes,1090
57,4374,face_memory,test,37,c:\Charlie\charlie\stimuli\visual\face_memory\tar04.bmp,Yes,Yes,970
58,4374,face_memory,test,38,c:\Charlie\charlie\stimuli\visual\face_memory\idis03.bmp,No,Yes,900
59,4374,face_memory,test,39,c:\Charlie\charlie\stimuli\visual\face_memory\tar13.bmp,Yes,No,1330
0,4375,face_memory,learning,0,c:\Charlie\charlie\stimuli\visual\face_memory\tar01.bmp,None,n/a,0
1,4375,face_memory,learning,1,c:\Charlie\charlie\stimuli\visual\face_memory\tar02.bmp,None,n/a,0
2,4375,face_memory,learning,2,c:\Charlie\charlie\stimuli\visual\face_memory\tar03.bmp,None,n/a,0
3,4375,face_memory,learning,3,c:\Charlie\charlie\stimuli\visual\face_memory\tar04.bmp,None,n/a,0
4,4375,face_memory,learning,4,c:\Charlie\charlie\stimuli\visual\face_memory\tar05.bmp,None,n/a,0
5,4375,face_memory,learning,5,c:\Charlie\charlie\stimuli\visual\face_memory\tar06.bmp,None,n/a,0
6,4375,face_memory,learning,6,c:\Charlie\charlie\stimuli\visual\face_memory\tar07.bmp,None,n/a,0
7,4375,face_memory,learning,7,c:\Charlie\charlie\stimuli\visual\face_memory\tar08.bmp,None,n/a,0
8,4375,face_memory,learning,8,c:\Charlie\charlie\stimuli\visual\face_memory\tar09.bmp,None,n/a,0
9,4375,face_memory,learning,9,c:\Charlie\charlie\stimuli\visual\face_memory\tar10.bmp,None,n/a,0
10,4375,face_memory,learning,10,c:\Charlie\charlie\stimuli\visual\face_memory\tar11.bmp,None,n/a,0
11,4375,face_memory,learning,11,c:\Charlie\charlie\stimuli\visual\face_memory\tar12.bmp,None,n/a,0
12,4375,face_memory,learning,12,c:\Charlie\charlie\stimuli\visual\face_memory\tar13.bmp,None,n/a,0
13,4375,face_memory,learning,13,c:\Charlie\charlie\stimuli\visual\face_memory\tar14.bmp,None,n/a,0
14,4375,face_memory,learning,14,c:\Charlie\charlie\stimuli\visual\face_memory\tar15.bmp,None,n/a,0
15,4375,face_memory,learning,15,c:\Charlie\charlie\stimuli\visual\face_memory\tar16.bmp,None,n/a,0
16,4375,face_memory,learning,16,c:\Charlie\charlie\stimuli\visual\face_memory\tar17.bmp,None,n/a,0
17,4375,face_memory,learning,17,c:\Charlie\charlie\stimuli\visual\face_memory\tar18.bmp,None,n/a,0
18,4375,face_memory,learning,18,c:\Charlie\charlie\stimuli\visual\face_memory\tar19.bmp,None,n/a,0
19,4375,face_memory,learning,19,c:\Charlie\charlie\stimuli\visual\face_memory\tar20.bmp,None,n/a,0
20,4375,face_memory,test,0,c:\Charlie\charlie\stimuli\visual\face_memory\idis04.bmp,No,No,1400
21,4375,face_memory,test,1,c:\Charlie\charlie\stimuli\visual\face_memory\tar20.bmp,Yes,Yes,770
22,4375,face_memory,test,2,c:\Charlie\charlie\stimuli\visual\face_memory\idis01.bmp,No,No,1050
23,4375,face_memory,test,3,c:\Charlie\charlie\stimuli\visual\face_memory\idis05.bmp,No,No,900
24,4375,face_memory,test,4,c:\Charlie\charlie\stimuli\visual\face_memory\idis16.bmp,No,No,1170
25,4375,face_memory,test,5,c:\Charlie\charlie\stimuli\visual\face_memory\tar17.bmp,Yes,Yes,770
26,4375,face_memory,test,6,c:\Charlie\charlie\stimuli\visual\face_memory\tar09.bmp,Yes,Yes,870
27,4375,face_memory,test,7,c:\Charlie\charlie\stimuli\visual\face_memory\idis11.bmp,No,Yes,990
28,4375,face_memory,test,8,c:\Charlie\charlie\stimuli\visual\face_memory\idis06.bmp,No,No,1140
29,4375,face_memory,test,9,c:\Charlie\charlie\stimuli\visual\face_memory\idis15.bmp,No,Yes,900
30,4375,face_memory,test,10,c:\Charlie\charlie\stimuli\visual\face_memory\idis14.bmp,No,No,910
31,4375,face_memory,test,11,c:\Charlie\charlie\stimuli\visual\face_memory\tar06.bmp,Yes,Yes,1010
32,4375,face_memory,test,12,c:\Charlie\charlie\stimuli\visual\face_memory\idis02.bmp,No,No,920
33,4375,face_memory,test,13,c:\Charlie\charlie\stimuli\visual\face_memory\idis13.bmp,No,No,950
34,4375,face_memory,test,14,c:\Charlie\charlie\stimuli\visual\face_memory\idis18.bmp,No,No,820
35,4375,face_memory,test,15,c:\Charlie\charlie\stimuli\visual\face_memory\tar01.bmp,Yes,Yes,870
36,4375,face_memory,test,16,c:\Charlie\charlie\stimuli\visual\face_memory\tar08.bmp,Yes,Yes,920
37,4375,face_memory,test,17,c:\Charlie\charlie\stimuli\visual\face_memory\tar12.bmp,Yes,Yes,900
38,4375,face_memory,test,18,c:\Charlie\charlie\stimuli\visual\face_memory\idis20.bmp,No,No,910
39,4375,face_memory,test,19,c:\Charlie\charlie\stimuli\visual\face_memory\tar02.bmp,Yes,Yes,1270
40,4375,face_memory,test,20,c:\Charlie\charlie\stimuli\visual\face_memory\tar11.bmp,Yes,Yes,920
41,4375,face_memory,test,21,c:\Charlie\charlie\stimuli\visual\face_memory\tar19.bmp,Yes,Yes,880
42,4375,face_memory,test,22,c:\Charlie\charlie\stimuli\visual\face_memory\tar15.bmp,Yes,Yes,960
43,4375,face_memory,test,23,c:\Charlie\charlie\stimuli\visual\face_memory\tar10.bmp,Yes,Yes,1120
44,4375,face_memory,test,24,c:\Charlie\charlie\stimuli\visual\face_memory\idis07.bmp,No,No,740
45,4375,face_memory,test,25,c:\Charlie\charlie\stimuli\visual\face_memory\idis09.bmp,No,No,730
46,4375,face_memory,test,26,c:\Charlie\charlie\stimuli\visual\face_memory\idis12.bmp,No,No,2630
47,4375,face_memory,test,27,c:\Charlie\charlie\stimuli\visual\face_memory\idis17.bmp,No,No,990
48,4375,face_memory,test,28,c:\Charlie\charlie\stimuli\visual\face_memory\tar07.bmp,Yes,Yes,1060
49,4375,face_memory,test,29,c:\Charlie\charlie\stimuli\visual\face_memory\idis19.bmp,No,No,2020
50,4375,face_memory,test,30,c:\Charlie\charlie\stimuli\visual\face_memory\tar18.bmp,Yes,Yes,900
51,4375,face_memory,test,31,c:\Charlie\charlie\stimuli\visual\face_memory\tar03.bmp,Yes,Yes,820
52,4375,face_memory,test,32,c:\Charlie\charlie\stimuli\visual\face_memory\tar14.bmp,Yes,Yes,800
53,4375,face_memory,test,33,c:\Charlie\charlie\stimuli\visual\face_memory\tar05.bmp,Yes,Yes,710
54,4375,face_memory,test,34,c:\Charlie\charlie\stimuli\visual\face_memory\idis10.bmp,No,No,751
55,4375,face_memory,test,35,c:\Charlie\charlie\stimuli\visual\face_memory\idis08.bmp,No,Yes,880
56,4375,face_memory,test,36,c:\Charlie\charlie\stimuli\visual\face_memory\tar16.bmp,Yes,Yes,880
57,4375,face_memory,test,37,c:\Charlie\charlie\stimuli\visual\face_memory\tar04.bmp,Yes,Yes,880
58,4375,face_memory,test,38,c:\Charlie\charlie\stimuli\visual\face_memory\idis03.bmp,No,No,3620
59,4375,face_memory,test,39,c:\Charlie\charlie\stimuli\visual\face_memory\tar13.bmp,Yes,Yes,700
0,4376,face_memory,learning,0,c:\Charlie\charlie\stimuli\visual\face_memory\tar01.bmp,None,n/a,0
1,4376,face_memory,learning,1,c:\Charlie\charlie\stimuli\visual\face_memory\tar02.bmp,None,n/a,0
2,4376,face_memory,learning,2,c:\Charlie\charlie\stimuli\visual\face_memory\tar03.bmp,None,n/a,0
3,4376,face_memory,learning,3,c:\Charlie\charlie\stimuli\visual\face_memory\tar04.bmp,None,n/a,0
4,4376,face_memory,learning,4,c:\Charlie\charlie\stimuli\visual\face_memory\tar05.bmp,None,n/a,0
5,4376,face_memory,learning,5,c:\Charlie\charlie\stimuli\visual\face_memory\tar06.bmp,None,n/a,0
6,4376,face_memory,learning,6,c:\Charlie\charlie\stimuli\visual\face_memory\tar07.bmp,None,n/a,0
7,4376,face_memory,learning,7,c:\Charlie\charlie\stimuli\visual\face_memory\tar08.bmp,None,n/a,0
8,4376,face_memory,learning,8,c:\Charlie\charlie\stimuli\visual\face_memory\tar09.bmp,None,n/a,0
9,4376,face_memory,learning,9,c:\Charlie\charlie\stimuli\visual\face_memory\tar10.bmp,None,n/a,0
10,4376,face_memory,learning,10,c:\Charlie\charlie\stimuli\visual\face_memory\tar11.bmp,None,n/a,0
11,4376,face_memory,learning,11,c:\Charlie\charlie\stimuli\visual\face_memory\tar12.bmp,None,n/a,0
12,4376,face_memory,learning,12,c:\Charlie\charlie\stimuli\visual\face_memory\tar13.bmp,None,n/a,0
13,4376,face_memory,learning,13,c:\Charlie\charlie\stimuli\visual\face_memory\tar14.bmp,None,n/a,0
14,4376,face_memory,learning,14,c:\Charlie\charlie\stimuli\visual\face_memory\tar15.bmp,None,n/a,0
15,4376,face_memory,learning,15,c:\Charlie\charlie\stimuli\visual\face_memory\tar16.bmp,None,n/a,0
16,4376,face_memory,learning,16,c:\Charlie\charlie\stimuli\visual\face_memory\tar17.bmp,None,n/a,0
17,4376,face_memory,learning,17,c:\Charlie\charlie\stimuli\visual\face_memory\tar18.bmp,None,n/a,0
18,4376,face_memory,learning,18,c:\Charlie\charlie\stimuli\visual\face_memory\tar19.bmp,None,n/a,0
19,4376,face_memory,learning,19,c:\Charlie\charlie\stimuli\visual\face_memory\tar20.bmp,None,n/a,0
20,4376,face_memory,test,0,c:\Charlie\charlie\stimuli\visual\face_memory\idis04.bmp,No,Yes,1500
21,4376,face_memory,test,1,c:\Charlie\charlie\stimuli\visual\face_memory\tar20.bmp,Yes,Yes,1080
22,4376,face_memory,test,2,c:\Charlie\charlie\stimuli\visual\face_memory\idis01.bmp,No,No,1330
23,4376,face_memory,test,3,c:\Charlie\charlie\stimuli\visual\face_memory\idis05.bmp,No,Yes,1160
24,4376,face_memory,test,4,c:\Charlie\charlie\stimuli\visual\face_memory\idis16.bmp,No,Yes,990
25,4376,face_memory,test,5,c:\Charlie\charlie\stimuli\visual\face_memory\tar17.bmp,Yes,Yes,800
26,4376,face_memory,test,6,c:\Charlie\charlie\stimuli\visual\face_memory\tar09.bmp,Yes,Yes,740
27,4376,face_memory,test,7,c:\Charlie\charlie\stimuli\visual\face_memory\idis11.bmp,No,No,1080
28,4376,face_memory,test,8,c:\Charlie\charlie\stimuli\visual\face_memory\idis06.bmp,No,No,1020
29,4376,face_memory,test,9,c:\Charlie\charlie\stimuli\visual\face_memory\idis15.bmp,No,Yes,920
30,4376,face_memory,test,10,c:\Charlie\charlie\stimuli\visual\face_memory\idis14.bmp,No,No,870
31,4376,face_memory,test,11,c:\Charlie\charlie\stimuli\visual\face_memory\tar06.bmp,Yes,Yes,850
32,4376,face_memory,test,12,c:\Charlie\charlie\stimuli\visual\face_memory\idis02.bmp,No,No,1431
33,4376,face_memory,test,13,c:\Charlie\charlie\stimuli\visual\face_memory\idis13.bmp,No,No,850
34,4376,face_memory,test,14,c:\Charlie\charlie\stimuli\visual\face_memory\idis18.bmp,No,No,920
35,4376,face_memory,test,15,c:\Charlie\charlie\stimuli\visual\face_memory\tar01.bmp,Yes,No,750
36,4376,face_memory,test,16,c:\Charlie\charlie\stimuli\visual\face_memory\tar08.bmp,Yes,Yes,720
37,4376,face_memory,test,17,c:\Charlie\charlie\stimuli\visual\face_memory\tar12.bmp,Yes,Yes,700
38,4376,face_memory,test,18,c:\Charlie\charlie\stimuli\visual\face_memory\idis20.bmp,No,No,1100
39,4376,face_memory,test,19,c:\Charlie\charlie\stimuli\visual\face_memory\tar02.bmp,Yes,Yes,930
40,4376,face_memory,test,20,c:\Charlie\charlie\stimuli\visual\face_memory\tar11.bmp,Yes,Yes,850
41,4376,face_memory,test,21,c:\Charlie\charlie\stimuli\visual\face_memory\tar19.bmp,Yes,Yes,920
42,4376,face_memory,test,22,c:\Charlie\charlie\stimuli\visual\face_memory\tar15.bmp,Yes,Yes,710
43,4376,face_memory,test,23,c:\Charlie\charlie\stimuli\visual\face_memory\tar10.bmp,Yes,Yes,820
44,4376,face_memory,test,24,c:\Charlie\charlie\stimuli\visual\face_memory\idis07.bmp,No,No,2060
45,4376,face_memory,test,25,c:\Charlie\charlie\stimuli\visual\face_memory\idis09.bmp,No,No,1040
46,4376,face_memory,test,26,c:\Charlie\charlie\stimuli\visual\face_memory\idis12.bmp,No,No,2250
47,4376,face_memory,test,27,c:\Charlie\charlie\stimuli\visual\face_memory\idis17.bmp,No,No,881
48,4376,face_memory,test,28,c:\Charlie\charlie\stimuli\visual\face_memory\tar07.bmp,Yes,Yes,770
49,4376,face_memory,test,29,c:\Charlie\charlie\stimuli\visual\face_memory\idis19.bmp,No,Yes,1200
50,4376,face_memory,test,30,c:\Charlie\charlie\stimuli\visual\face_memory\tar18.bmp,Yes,Yes,1270
51,4376,face_memory,test,31,c:\Charlie\charlie\stimuli\visual\face_memory\tar03.bmp,Yes,Yes,1040
52,4376,face_memory,test,32,c:\Charlie\charlie\stimuli\visual\face_memory\tar14.bmp,Yes,Yes,900
53,4376,face_memory,test,33,c:\Charlie\charlie\stimuli\visual\face_memory\tar05.bmp,Yes,Yes,830
54,4376,face_memory,test,34,c:\Charlie\charlie\stimuli\visual\face_memory\idis10.bmp,No,No,800
55,4376,face_memory,test,35,c:\Charlie\charlie\stimuli\visual\face_memory\idis08.bmp,No,No,1130
56,4376,face_memory,test,36,c:\Charlie\charlie\stimuli\visual\face_memory\tar16.bmp,Yes,No,1820
57,4376,face_memory,test,37,c:\Charlie\charlie\stimuli\visual\face_memory\tar04.bmp,Yes,Yes,1520
58,4376,face_memory,test,38,c:\Charlie\charlie\stimuli\visual\face_memory\idis03.bmp,No,No,1280
59,4376,face_memory,test,39,c:\Charlie\charlie\stimuli\visual\face_memory\tar13.bmp,Yes,Yes,1160
0,4377,face_memory,learning,0,c:\Charlie\charlie\stimuli\visual\face_memory\tar01.bmp,None,n/a,0
1,4377,face_memory,learning,1,c:\Charlie\charlie\stimuli\visual\face_memory\tar02.bmp,None,n/a,0
2,4377,face_memory,learning,2,c:\Charlie\charlie\stimuli\visual\face_memory\tar03.bmp,None,n/a,0
3,4377,face_memory,learning,3,c:\Charlie\charlie\stimuli\visual\face_memory\tar04.bmp,None,n/a,0
4,4377,face_memory,learning,4,c:\Charlie\charlie\stimuli\visual\face_memory\tar05.bmp,None,n/a,0
5,4377,face_memory,learning,5,c:\Charlie\charlie\stimuli\visual\face_memory\tar06.bmp,None,n/a,0
6,4377,face_memory,learning,6,c:\Charlie\charlie\stimuli\visual\face_memory\tar07.bmp,None,n/a,0
7,4377,face_memory,learning,7,c:\Charlie\charlie\stimuli\visual\face_memory\tar08.bmp,None,n/a,0
8,4377,face_memory,learning,8,c:\Charlie\charlie\stimuli\visual\face_memory\tar09.bmp,None,n/a,0
9,4377,face_memory,learning,9,c:\Charlie\charlie\stimuli\visual\face_memory\tar10.bmp,None,n/a,0
10,4377,face_memory,learning,10,c:\Charlie\charlie\stimuli\visual\face_memory\tar11.bmp,None,n/a,0
11,4377,face_memory,learning,11,c:\Charlie\charlie\stimuli\visual\face_memory\tar12.bmp,None,n/a,0
12,4377,face_memory,learning,12,c:\Charlie\charlie\stimuli\visual\face_memory\tar13.bmp,None,n/a,0
13,4377,face_memory,learning,13,c:\Charlie\charlie\stimuli\visual\face_memory\tar14.bmp,None,n/a,0
14,4377,face_memory,learning,14,c:\Charlie\charlie\stimuli\visual\face_memory\tar15.bmp,None,n/a,0
15,4377,face_memory,learning,15,c:\Charlie\charlie\stimuli\visual\face_memory\tar16.bmp,None,n/a,0
16,4377,face_memory,learning,16,c:\Charlie\charlie\stimuli\visual\face_memory\tar17.bmp,None,n/a,0
17,4377,face_memory,learning,17,c:\Charlie\charlie\stimuli\visual\face_memory\tar18.bmp,None,n/a,0
18,4377,face_memory,learning,18,c:\Charlie\charlie\stimuli\visual\face_memory\tar19.bmp,None,n/a,0
19,4377,face_memory,learning,19,c:\Charlie\charlie\stimuli\visual\face_memory\tar20.bmp,None,n/a,0
20,4377,face_memory,test,0,c:\Charlie\charlie\stimuli\visual\face_memory\idis04.bmp,No,No,1230
21,4377,face_memory,test,1,c:\Charlie\charlie\stimuli\visual\face_memory\tar20.bmp,Yes,Yes,850
22,4377,face_memory,test,2,c:\Charlie\charlie\stimuli\visual\face_memory\idis01.bmp,No,No,850
23,4377,face_memory,test,3,c:\Charlie\charlie\stimuli\visual\face_memory\idis05.bmp,No,No,1640
24,4377,face_memory,test,4,c:\Charlie\charlie\stimuli\visual\face_memory\idis16.bmp,No,No,881
25,4377,face_memory,test,5,c:\Charlie\charlie\stimuli\visual\face_memory\tar17.bmp,Yes,Yes,980
26,4377,face_memory,test,6,c:\Charlie\charlie\stimuli\visual\face_memory\tar09.bmp,Yes,Yes,830
27,4377,face_memory,test,7,c:\Charlie\charlie\stimuli\visual\face_memory\idis11.bmp,No,No,1010
28,4377,face_memory,test,8,c:\Charlie\charlie\stimuli\visual\face_memory\idis06.bmp,No,No,910
29,4377,face_memory,test,9,c:\Charlie\charlie\stimuli\visual\face_memory\idis15.bmp,No,Yes,860
30,4377,face_memory,test,10,c:\Charlie\charlie\stimuli\visual\face_memory\idis14.bmp,No,No,1670
31,4377,face_memory,test,11,c:\Charlie\charlie\stimuli\visual\face_memory\tar06.bmp,Yes,Yes,1020
32,4377,face_memory,test,12,c:\Charlie\charlie\stimuli\visual\face_memory\idis02.bmp,No,No,1060
33,4377,face_memory,test,13,c:\Charlie\charlie\stimuli\visual\face_memory\idis13.bmp,No,No,2200
34,4377,face_memory,test,14,c:\Charlie\charlie\stimuli\visual\face_memory\idis18.bmp,No,No,1150
35,4377,face_memory,test,15,c:\Charlie\charlie\stimuli\visual\face_memory\tar01.bmp,Yes,Yes,1090
36,4377,face_memory,test,16,c:\Charlie\charlie\stimuli\visual\face_memory\tar08.bmp,Yes,Yes,1950
37,4377,face_memory,test,17,c:\Charlie\charlie\stimuli\visual\face_memory\tar12.bmp,Yes,No,981
