proband_id,test_name,phase,trialn,f,ans,rsp,rt
4373,face_memory,test,37,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\face_memory\tar04.bmp,Yes,Yes,1270
4373,face_memory,test,38,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\face_memory\idis03.bmp,No,Yes,1630
4373,face_memory,test,39,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\face_memory\tar13.bmp,Yes,No,1540
4374,face_memory,learning,0,c:\Charlie\charlie\stimuli\visual\face_memory\tar01.bmp,,n/a,0
4374,face_memory,learning,1,c:\Charlie\charlie\stimuli\visual\face_memory\tar02.bmp,,n/a,0
4374,face_memory,learning,2,c:\Charlie\charlie\stimuli\visual\face_memory\tar03.bmp,,n/a,0
4374,face_memory,learning,3,c:\Charlie\charlie\stimuli\visual\face_memory\tar04.bmp,,n/a,0
4374,face_memory,learning,4,c:\Charlie\charlie\stimuli\visual\face_memory\tar05.bmp,,n/a,0
4374,face_memory,learning,5,c:\Charlie\charlie\stimuli\visual\face_memory\tar06.bmp,,n/a,0
4374,face_memory,learning,6,c:\Charlie\charlie\stimuli\visual\face_memory\tar07.bmp,,n/a,0
4374,face_memory,learning,7,c:\Charlie\charlie\stimuli\visual\face_memory\tar08.bmp,,n/a,0
4374,face_memory,learning,8,c:\Charlie\charlie\stimuli\visual\face_memory\tar09.bmp,,n/a,0
4374,face_memory,learning,9,c:\Charlie\charlie\stimuli\visual\face_memory\tar10.bmp,,n/a,0
4374,face_memory,learning,10,c:\Charlie\charlie\stimuli\visual\face_memory\tar11.bmp,,n/a,0
4374,face_memory,learning,11,c:\Charlie\charlie\stimuli\visual\face_memory\tar12.bmp,,n/a,0
4374,face_memory,learning,12,c:\Charlie\charlie\stimuli\visual\face_memory\tar13.bmp,,n/a,0
4374,face_memory,learning,13,c:\Charlie\charlie\stimuli\visual\face_memory\tar14.bmp,,n/a,0
4374,face_memory,learning,14,c:\Charlie\charlie\stimuli\visual\face_memory\tar15.bmp,,n/a,0
4374,face_memory,learning,15,c:\Charlie\charlie\stimuli\visual\face_memory\tar16.bmp,,n/a,0
4374,face_memory,learning,16,c:\Charlie\charlie\stimuli\visual\face_memory\tar17.bmp,,n/a,0
4374,face_memory,learning,17,c:\Charlie\charlie\stimuli\visual\face_memory\tar18.bmp,,n/a,0
4374,face_memory,learning,18,c:\Charlie\charlie\stimuli\visual\face_memory\tar19.bmp,,n/a,0
4374,face_memory,learning,19,c:\Charlie\charlie\stimuli\visual\face_memory\tar20.bmp,,n/a,0
4374,face_memory,test,0,c:\Charlie\charlie\stimuli\visual\face_memory\idis04.bmp,No,Yes,1640
4374,face_memory,test,1,c:\Charlie\charlie\stimuli\visual\face_memory\tar20.bmp,Yes,Yes,860
4374,face_memory,test,2,c:\Charlie\charlie\stimuli\visual\face_memory\idis01.bmp,No,Yes,930
4374,face_memory,test,3,c:\Charlie\charlie\stimuli\visual\face_memory\idis05.bmp,No,Yes,910
4374,face_memory,test,4,c:\Charlie\charlie\stimuli\visual\face_memory\idis16.bmp,No,Yes,910
4374,face_memory,test,5,c:\Charlie\charlie\stimuli\visual\face_memory\tar17.bmp,Yes,Yes,850
4374,face_memory,test,6,c:\Charlie\charlie\stimuli\visual\face_memory\tar09.bmp,Yes,Yes,790
4374,face_memory,test,7,c:\Charlie\charlie\stimuli\visual\face_memory\idis11.bmp,No,Yes,670
4374,face_memory,test,8,c:\Charlie\charlie\stimuli\visual\face_memory\idis06.bmp,No,Yes,920
4374,face_memory,test,9,c:\Charlie\charlie\stimuli\visual\face_memory\idis15.bmp,No,Yes,750
4374,face_memory,test,10,c:\Charlie\charlie\stimuli\visual\face_memory\idis14.bmp,No,No,1481
4374,face_memory,test,11,c:\Charlie\charlie\stimuli\visual\face_memory\tar06.bmp,Yes,Yes,1140
4374,face_memory,test,12,c:\Charlie\charlie\stimuli\visual\face_memory\idis02.bmp,No,No,1330
4374,face_memory,test,13,c:\Charlie\charlie\stimuli\visual\face_memory\idis13.bmp,No,Yes,1520
4374,face_memory,test,14,c:\Charlie\charlie\stimuli\visual\face_memory\idis18.bmp,No,Yes,810
4374,face_memory,test,15,c:\Charlie\charlie\stimuli\visual\face_memory\tar01.bmp,Yes,No,1080
4374,face_memory,test,16,c:\Charlie\charlie\stimuli\visual\face_memory\tar08.bmp,Yes,Yes,1040
4374,face_memory,test,17,c:\Charlie\charlie\stimuli\visual\face_memory\tar12.bmp,Yes,Yes,1200
4374,face_memory,test,18,c:\Charlie\charlie\stimuli\visual\face_memory\idis20.bmp,No,No,1350
4374,face_memory,test,19,c:\Charlie\charlie\stimuli\visual\face_memory\tar02.bmp,Yes,Yes,870
4374,face_memory,test,20,c:\Charlie\charlie\stimuli\visual\face_memory\tar11.bmp,Yes,Yes,910
4374,face_memory,test,21,c:\Charlie\charlie\stimuli\visual\face_memory\tar19.bmp,Yes,Yes,1150
4374,face_memory,test,22,c:\Charlie\charlie\stimuli\visual\face_memory\tar15.bmp,Yes,Yes,1020
4374,face_memory,test,23,c:\Charlie\charlie\stimuli\visual\face_memory\tar10.bmp,Yes,Yes,1040
4374,face_memory,test,24,c:\Charlie\charlie\stimuli\visual\face_memory\idis07.bmp,No,Yes,861
4374,face_memory,test,25,c:\Charlie\charlie\stimuli\visual\face_memory\idis09.bmp,No,No,880
4374,face_memory,test,26,c:\Charlie\charlie\stimuli\visual\face_memory\idis12.bmp,No,Yes,1310
4374,face_memory,test,27,c:\Charlie\charlie\stimuli\visual\face_memory\idis17.bmp,No,No,1060
4374,face_memory,test,28,c:\Charlie\charlie\stimuli\visual\face_memory\tar07.bmp,Yes,Yes,1490
4374,face_memory,test,29,c:\Charlie\charlie\stimuli\visual\face_memory\idis19.bmp,No,Yes,1070
4374,face_memory,test,30,c:\Charlie\charlie\stimuli\visual\face_memory\tar18.bmp,Yes,Yes,930
4374,face_memory,test,31,c:\Charlie\charlie\stimuli\visual\face_memory\tar03.bmp,Yes,No,1320
4374,face_memory,test,32,c:\Charlie\charlie\stimuli\visual\face_memory\tar14.bmp,Yes,Yes,1150
4374,face_memory,test,33,c:\Charlie\charlie\stimuli\visual\face_memory\tar05.bmp,Yes,No,1020
4374,face_memory,test,34,c:\Charlie\charlie\stimuli\visual\face_memory\idis10.bmp,No,No,1030
4374,face_memory,test,35,c:\Charlie\charlie\stimuli\visual\face_memory\idis08.bmp,No,Yes,970
4374,face_memory,test,36,c:\Charlie\charlie\stimuli\visual\face_memory\tar16.bmp,Yes,Yes,1090
4374,face_memory,test,37,c:\Charlie\charlie\stimuli\visual\face_memory\tar04.bmp,Yes,Yes,970
4374,face_memory,test,38,c:\Charlie\charlie\stimuli\visual\face_memory\idis03.bmp,No,Yes,900
4374,face_memory,test,39,c:\Charlie\charlie\stimuli\visual\face_memory\tar13.bmp,Yes,No,1330
4375,face_memory,learning,0,c:\Charlie\charlie\stimuli\visual\face_memory\tar01.bmp,,n/a,0
4375,face_memory,learning,1,c:\Charlie\charlie\stimuli\visual\face_memory\tar02.bmp,,n/a,0
4375,face_memory,learning,2,c:\Charlie\charlie\stimuli\visual\face_memory\tar03.bmp,,n/a,0
4375,face_memory,learning,3,c:\Charlie\charlie\stimuli\visual\face_memory\tar04.bmp,,n/a,0
4375,face_memory,learning,4,c:\Charlie\charlie\stimuli\visual\face_memory\tar05.bmp,,n/a,0
4375,face_memory,learning,5,c:\Charlie\charlie\stimuli\visual\face_memory\tar06.bmp,,n/a,0
4375,face_memory,learning,6,c:\Charlie\charlie\stimuli\visual\face_memory\tar07.bmp,,n/a,0
4375,face_memory,learning,7,c:\Charlie\charlie\stimuli\visual\face_memory\tar08.bmp,,n/a,0
4375,face_memory,learning,8,c:\Charlie\charlie\stimuli\visual\face_memory\tar09.bmp,,n/a,0
4375,face_memory,learning,9,c:\Charlie\charlie\stimuli\visual\face_memory\tar10.bmp,,n/a,0
4375,face_memory,learning,10,c:\Charlie\charlie\stimuli\visual\face_memory\tar11.bmp,,n/a,0
4375,face_memory,learning,11,c:\Charlie\charlie\stimuli\visual\face_memory\tar12.bmp,,n/a,0
4375,face_memory,learning,12,c:\Charlie\charlie\stimuli\visual\face_memory\tar13.bmp,,n/a,0
4375,face_memory,learning,13,c:\Charlie\charlie\stimuli\visual\face_memory\tar14.bmp,,n/a,0
4375,face_memory,learning,14,c:\Charlie\charlie\stimuli\visual\face_memory\tar15.bmp,,n/a,0
4375,face_memory,learning,15,c:\Charlie\charlie\stimuli\visual\face_memory\tar16.bmp,,n/a,0
4375,face_memory,learning,16,c:\Charlie\charlie\stimuli\visual\face_memory\tar17.bmp,,n/a,0
4375,face_memory,learning,17,c:\Charlie\charlie\stimuli\visual\face_memory\tar18.bmp,,n/a,0
4375,face_memory,learning,18,c:\Charlie\charlie\stimuli\visual\face_memory\tar19.bmp,,n/a,0
4375,face_memory,learning,19,c:\Charlie\charlie\stimuli\visual\face_memory\tar20.bmp,,n/a,0
4375,face_memory,test,0,c:\Charlie\charlie\stimuli\visual\face_memory\idis04.bmp,No,No,1400
4375,face_memory,test,1,c:\Charlie\charlie\stimuli\visual\face_memory\tar20.bmp,Yes,Yes,770
4375,face_memory,test,2,c:\Charlie\charlie\stimuli\visual\face_memory\idis01.bmp,No,No,1050
4375,face_memory,test,3,c:\Charlie\charlie\stimuli\visual\face_memory\idis05.bmp,No,No,900
4375,face_memory,test,4,c:\Charlie\charlie\stimuli\visual\face_memory\idis16.bmp,No,No,1170
4375,face_memory,test,5,c:\Charlie\charlie\stimuli\visual\face_memory\tar17.bmp,Yes,Yes,770
4375,face_memory,test,6,c:\Charlie\charlie\stimuli\visual\face_memory\tar09.bmp,Yes,Yes,870
4375,face_memory,test,7,c:\Charlie\charlie\stimuli\visual\face_memory\idis11.bmp,No,Yes,990
4375,face_memory,test,8,c:\Charlie\charlie\stimuli\visual\face_memory\idis06.bmp,No,No,1140
4375,face_memory,test,9,c:\Charlie\charlie\stimuli\visual\face_memory\idis15.bmp,No,Yes,900
4375,face_memory,test,10,c:\Charlie\charlie\stimuli\visual\face_memory\idis14.bmp,No,No,910
4375,face_memory,test,11,c:\Charlie\charlie\stimuli\visual\face_memory\tar06.bmp,Yes,Yes,1010
4375,face_memory,test,12,c:\Charlie\charlie\stimuli\visual\face_memory\idis02.bmp,No,No,920
4375,face_memory,test,13,c:\Charlie\charlie\stimuli\visual\face_memory\idis13.bmp,No,No,950
4375,face_memory,test,14,c:\Charlie\charlie\stimuli\visual\face_memory\idis18.bmp,No,No,820
4375,face_memory,test,15,c:\Charlie\charlie\stimuli\visual\face_memory\tar01.bmp,Yes,Yes,870
4375,face_memory,test,16,c:\Charlie\charlie\stimuli\visual\face_memory\tar08.bmp,Yes,Yes,920
4375,face_memory,test,17,c:\Charlie\charlie\stimuli\visual\face_memory\tar12.bmp,Yes,Yes,900
4375,face_memory,test,18,c:\Charlie\charlie\stimuli\visual\face_memory\idis20.bmp,No,No,910
4375,face_memory,test,19,c:\Charlie\charlie\stimuli\visual\face_memory\tar02.bmp,Yes,Yes,1270
4375,face_memory,test,20,c:\Charlie\charlie\stimuli\visual\face_memory\tar11.bmp,Yes,Yes,920
4375,face_memory,test,21,c:\Charlie\charlie\stimuli\visual\face_memory\tar19.bmp,Yes,Yes,880
4375,face_memory,test,22,c:\Charlie\charlie\stimuli\visual\face_memory\tar15.bmp,Yes,Yes,960
4375,face_memory,test,23,c:\Charlie\charlie\stimuli\visual\face_memory\tar10.bmp,Yes,Yes,1120
4375,face_memory,test,24,c:\Charlie\charlie\stimuli\visual\face_memory\idis07.bmp,No,No,740
4375,face_memory,test,25,c:\Charlie\charlie\stimuli\visual\face_memory\idis09.bmp,No,No,730
4375,face_memory,test,26,c:\Charlie\charlie\stimuli\visual\face_memory\idis12.bmp,No,No,2630
4375,face_memory,test,27,c:\Charlie\charlie\stimuli\visual\face_memory\idis17.bmp,No,No,990
4375,face_memory,test,28,c:\Charlie\charlie\stimuli\visual\face_memory\tar07.bmp,Yes,Yes,1060
4375,face_memory,test,29,c:\Charlie\charlie\stimuli\visual\face_memory\idis19.bmp,No,No,2020
4375,face_memory,test,30,c:\Charlie\charlie\stimuli\visual\face_memory\tar18.bmp,Yes,Yes,900
4375,face_memory,test,31,c:\Charlie\charlie\stimuli\visual\face_memory\tar03.bmp,Yes,Yes,820
4375,face_memory,test,32,c:\Charlie\charlie\stimuli\visual\face_memory\tar14.bmp,Yes,Yes,800
4375,face_memory,test,33,c:\Charlie\charlie\stimuli\visual\face_memory\tar05.bmp,Yes,Yes,710
4375,face_memory,test,34,c:\Charlie\charlie\stimuli\visual\face_memory\idis10.bmp,No,No,751
4375,face_memory,test,35,c:\Charlie\charlie\stimuli\visual\face_memory\idis08.bmp,No,Yes,880
4375,face_memory,test,36,c:\Charlie\charlie\stimuli\visual\face_memory\tar16.bmp,Yes,Yes,880
4375,face_memory,test,37,c:\Charlie\charlie\stimuli\visual\face_memory\tar04.bmp,Yes,Yes,880
4375,face_memory,test,38,c:\Charlie\charlie\stimuli\visual\face_memory\idis03.bmp,No,No,3620
4375,face_memory,test,39,c:\Charlie\charlie\stimuli\visual\face_memory\tar13.bmp,Yes,Yes,700
4376,face_memory,learning,0,c:\Charlie\charlie\stimuli\visual\face_memory\tar01.bmp,,n/a,0
4376,face_memory,learning,1,c:\Charlie\charlie\stimuli\visual\face_memory\tar02.bmp,,n/a,0
4376,face_memory,learning,2,c:\Charlie\charlie\stimuli\visual\face_memory\tar03.bmp,,n/a,0
4376,face_memory,learning,3,c:\Charlie\charlie\stimuli\visual\face_memory\tar04.bmp,,n/a,0
4376,face_memory,learning,4,c:\Charlie\charlie\stimuli\visual\face_memory\tar05.bmp,,n/a,0
4376,face_memory,learning,5,c:\Charlie\charlie\stimuli\visual\face_memory\tar06.bmp,,n/a,0
4376,face_memory,learning,6,c:\Charlie\charlie\stimuli\visual\face_memory\tar07.bmp,,n/a,0
4376,face_memory,learning,7,c:\Charlie\charlie\stimuli\visual\face_memory\tar08.bmp,,n/a,0
4376,face_memory,learning,8,c:\Charlie\charlie\stimuli\visual\face_memory\tar09.bmp,,n/a,0
4376,face_memory,learning,9,c:\Charlie\charlie\stimuli\visual\face_memory\tar10.bmp,,n/a,0
4376,face_memory,learning,10,c:\Charlie\charlie\stimuli\visual\face_memory\tar11.bmp,,n/a,0
4376,face_memory,learning,11,c:\Charlie\charlie\stimuli\visual\face_memory\tar12.bmp,,n/a,0
4376,face_memory,learning,12,c:\Charlie\charlie\stimuli\visual\face_memory\tar13.bmp,,n/a,0
4376,face_memory,learning,13,c:\Charlie\charlie\stimuli\visual\face_memory\tar14.bmp,,n/a,0
4376,face_memory,learning,14,c:\Charlie\charlie\stimuli\visual\face_memory\tar15.bmp,,n/a,0
4376,face_memory,learning,15,c:\Charlie\charlie\stimuli\visual\face_memory\tar16.bmp,,n/a,0
4376,face_memory,learning,16,c:\Charlie\charlie\stimuli\visual\face_memory\tar17.bmp,,n/a,0
4376,face_memory,learning,17,c:\Charlie\charlie\stimuli\visual\face_memory\tar18.bmp,,n/a,0
4376,face_memory,learning,18,c:\Charlie\charlie\stimuli\visual\face_memory\tar19.bmp,,n/a,0
4376,face_memory,learning,19,c:\Charlie\charlie\stimuli\visual\face_memory\tar20.bmp,,n/a,0
4376,face_memory,test,0,c:\Charlie\charlie\stimuli\visual\face_memory\idis04.bmp,No,Yes,1500
4376,face_memory,test,1,c:\Charlie\charlie\stimuli\visual\face_memory\tar20.bmp,Yes,Yes,1080
4376,face_memory,test,2,c:\Charlie\charlie\stimuli\visual\face_memory\idis01.bmp,No,No,1330
4376,face_memory,test,3,c:\Charlie\charlie\stimuli\visual\face_memory\idis05.bmp,No,Yes,1160
4376,face_memory,test,4,c:\Charlie\charlie\stimuli\visual\face_memory\idis16.bmp,No,Yes,990
4376,face_memory,test,5,c:\Charlie\charlie\stimuli\visual\face_memory\tar17.bmp,Yes,Yes,800
4376,face_memory,test,6,c:\Charlie\charlie\stimuli\visual\face_memory\tar09.bmp,Yes,Yes,740
4376,face_memory,test,7,c:\Charlie\charlie\stimuli\visual\face_memory\idis11.bmp,No,No,1080
4376,face_memory,test,8,c:\Charlie\charlie\stimuli\visual\face_memory\idis06.bmp,No,No,1020
4376,face_memory,test,9,c:\Charlie\charlie\stimuli\visual\face_memory\idis15.bmp,No,Yes,920
4376,face_memory,test,10,c:\Charlie\charlie\stimuli\visual\face_memory\idis14.bmp,No,No,870
4376,face_memory,test,11,c:\Charlie\charlie\stimuli\visual\face_memory\tar06.bmp,Yes,Yes,850
4376,face_memory,test,12,c:\Charlie\charlie\stimuli\visual\face_memory\idis02.bmp,No,No,1431
4376,face_memory,test,13,c:\Charlie\charlie\stimuli\visual\face_memory\idis13.bmp,No,No,850
4376,face_memory,test,14,c:\Charlie\charlie\stimuli\visual\face_memory\idis18.bmp,No,No,920
4376,face_memory,test,15,c:\Charlie\charlie\stimuli\visual\face_memory\tar01.bmp,Yes,No,750
4376,face_memory,test,16,c:\Charlie\charlie\stimuli\visual\face_memory\tar08.bmp,Yes,Yes,720
4376,face_memory,test,17,c:\Charlie\charlie\stimuli\visual\face_memory\tar12.bmp,Yes,Yes,700
4376,face_memory,test,18,c:\Charlie\charlie\stimuli\visual\face_memory\idis20.bmp,No,No,1100
4376,face_memory,test,19,c:\Charlie\charlie\stimuli\visual\face_memory\tar02.bmp,Yes,Yes,930
4376,face_memory,test,20,c:\Charlie\charlie\stimuli\visual\face_memory\tar11.bmp,Yes,Yes,850
4376,face_memory,test,21,c:\Charlie\charlie\stimuli\visual\face_memory\tar19.bmp,Yes,Yes,920
4376,face_memory,test,22,c:\Charlie\charlie\stimuli\visual\face_memory\tar15.bmp,Yes,Yes,710
4376,face_memory,test,23,c:\Charlie\charlie\stimuli\visual\face_memory\tar10.bmp,Yes,Yes,820
4376,face_memory,test,24,c:\Charlie\charlie\stimuli\visual\face_memory\idis07.bmp,No,No,2060
4376,face_memory,test,25,c:\Charlie\charlie\stimuli\visual\face_memory\idis09.bmp,No,No,1040
4376,face_memory,test,26,c:\Charlie\charlie\stimuli\visual\face_memory\idis12.bmp,No,No,2250
4376,face_memory,test,27,c:\Charlie\charlie\stimuli\visual\face_memory\idis17.bmp,No,No,881
4376,face_memory,test,28,c:\Charlie\charlie\stimuli\visual\face_memory\tar07.bmp,Yes,Yes,770
4376,face_memory,test,29,c:\Charlie\charlie\stimuli\visual\face_memory\idis19.bmp,No,Yes,1200
4376,face_memory,test,30,c:\Charlie\charlie\stimuli\visual\face_memory\tar18.bmp,Yes,Yes,1270
4376,face_memory,test,31,c:\Charlie\charlie\stimuli\visual\face_memory\tar03.bmp,Yes,Yes,1040
4376,face_memory,test,32,c:\Charlie\charlie\stimuli\visual\face_memory\tar14.bmp,Yes,Yes,900
4376,face_memory,test,33,c:\Charlie\charlie\stimuli\visual\face_memory\tar05.bmp,Yes,Yes,830
4376,face_memory,test,34,c:\Charlie\charlie\stimuli\visual\face_memory\idis10.bmp,No,No,800
4376,face_memory,test,35,c:\Charlie\charlie\stimuli\visual\face_memory\idis08.bmp,No,No,1130
4376,face_memory,test,36,c:\Charlie\charlie\stimuli\visual\face_memory\tar16.bmp,Yes,No,1820
4376,face_memory,test,37,c:\Charlie\charlie\stimuli\visual\face_memory\tar04.bmp,Yes,Yes,1520
4376,face_memory,test,38,c:\Charlie\charlie\stimuli\visual\face_memory\idis03.bmp,No,No,1280
4376,face_memory,test,39,c:\Charlie\charlie\stimuli\visual\face_memory\tar13.bmp,Yes,Yes,1160
4377,face_memory,learning,0,c:\Charlie\charlie\stimuli\visual\face_memory\tar01.bmp,,n/a,0
4377,face_memory,learning,1,c:\Charlie\charlie\stimuli\visual\face_memory\tar02.bmp,,n/a,0
4377,face_memory,learning,2,c:\Charlie\charlie\stimuli\visual\face_memory\tar03.bmp,,n/a,0
4377,face_memory,learning,3,c:\Charlie\charlie\stimuli\visual\face_memory\tar04.bmp,,n/a,0
4377,face_memory,learning,4,c:\Charlie\charlie\stimuli\visual\face_memory\tar05.bmp,,n/a,0
4377,face_memory,learning,5,c:\Charlie\charlie\stimuli\visual\face_memory\tar06.bmp,,n/a,0
4377,face_memory,learning,6,c:\Charlie\charlie\stimuli\visual\face_memory\tar07.bmp,,n/a,0
4377,face_memory,learning,7,c:\Charlie\charlie\stimuli\visual\face_memory\tar08.bmp,,n/a,0
4377,face_memory,learning,8,c:\Charlie\charlie\stimuli\visual\face_memory\tar09.bmp,,n/a,0
4377,face_memory,learning,9,c:\Charlie\charlie\stimuli\visual\face_memory\tar10.bmp,,n/a,0
4377,face_memory,learning,10,c:\Charlie\charlie\stimuli\visual\face_memory\tar11.bmp,,n/a,0
4377,face_memory,learning,11,c:\Charlie\charlie\stimuli\visual\face_memory\tar12.bmp,,n/a,0
4377,face_memory,learning,12,c:\Charlie\charlie\stimuli\visual\face_memory\tar13.bmp,,n/a,0
4377,face_memory,learning,13,c:\Charlie\charlie\stimuli\visual\face_memory\tar14.bmp,,n/a,0
4377,face_memory,learning,14,c:\Charlie\charlie\stimuli\visual\face_memory\tar15.bmp,,n/a,0
4377,face_memory,learning,15,c:\Charlie\charlie\stimuli\visual\face_memory\tar16.bmp,,n/a,0
4377,face_memory,learning,16,c:\Charlie\charlie\stimuli\visual\face_memory\tar17.bmp,,n/a,0
4377,face_memory,learning,17,c:\Charlie\charlie\stimuli\visual\face_memory\tar18.bmp,,n/a,0
4377,face_memory,learning,18,c:\Charlie\charlie\stimuli\visual\face_memory\tar19.bmp,,n/a,0
4377,face_memory,learning,19,c:\Charlie\charlie\stimuli\visual\face_memory\tar20.bmp,,n/a,0
4377,face_memory,test,0,c:\Charlie\charlie\stimuli\visual\face_memory\idis04.bmp,No,No,1230
4377,face_memory,test,1,c:\Charlie\charlie\stimuli\visual\face_memory\tar20.bmp,Yes,Yes,850
4377,face_memory,test,2,c:\Charlie\charlie\stimuli\visual\face_memory\idis01.bmp,No,No,850
4377,face_memory,test,3,c:\Charlie\charlie\stimuli\visual\face_memory\idis05.bmp,No,No,1640
4377,face_memory,test,4,c:\Charlie\charlie\stimuli\visual\face_memory\idis16.bmp,No,No,881
4377,face_memory,test,5,c:\Charlie\charlie\stimuli\visual\face_memory\tar17.bmp,Yes,Yes,980
4377,face_memory,test,6,c:\Charlie\charlie\stimuli\visual\face_memory\tar09.bmp,Yes,Yes,830
4377,face_memory,test,7,c:\Charlie\charlie\stimuli\visual\face_memory\idis11.bmp,No,No,1010
4377,face_memory,test,8,c:\Charlie\charlie\stimuli\visual\face_memory\idis06.bmp,No,No,910
4377,face_memory,test,9,c:\Charlie\charlie\stimuli\visual\face_memory\idis15.bmp,No,Yes,860
4377,face_memory,test,10,c:\Charlie\charlie\stimuli\visual\face_memory\idis14.bmp,No,No,1670
4377,face_memory,test,11,c:\Charlie\charlie\stimuli\visual\face_memory\tar06.bmp,Yes,Yes,1020
4377,face_memory,test,12,c:\Charlie\charlie\stimuli\visual\face_memory\idis02.bmp,No,No,1060
4377,face_memory,test,13,c:\Charlie\charlie\stimuli\visual\face_memory\idis13.bmp,No,No,2200
4377,face_memory,test,14,c:\Charlie\charlie\stimuli\visual\face_memory\idis18.bmp,No,No,1150
4377,face_memory,test,15,c:\Charlie\charlie\stimuli\visual\face_memory\tar01.bmp,Yes,Yes,1090
4377,face_memory,test,16,c:\Charlie\charlie\stimuli\visual\face_memory\tar08.bmp,Yes,Yes,1950
4377,face_memory,test,17,c:\Charlie\charlie\stimuli\visual\face_memory\tar12.bmp,Yes,No,981
4377,face_memory,test,18,c:\Charlie\charlie\stimuli\visual\face_memory\idis20.bmp,No,No,1250
4377,face_memory,test,19,c:\Charlie\charlie\stimuli\visual\face_memory\tar02.bmp,Yes,Yes,950
4377,face_memory,test,20,c:\Charlie\charlie\stimuli\visual\face_memory\tar11.bmp,Yes,Yes,880
4377,face_memory,test,21,c:\Charlie\charlie\stimuli\visual\face_memory\tar19.bmp,Yes,Yes,940
4377,face_memory,test,22,c:\Charlie\charlie\stimuli\visual\face_memory\tar15.bmp,Yes,No,2960
4377,face_memory,test,23,c:\Charlie\charlie\stimuli\visual\face_memory\tar10.bmp,Yes,No,1750
4377,face_memory,test,24,c:\Charlie\charlie\stimuli\visual\face_memory\idis07.bmp,No,No,1330
4377,face_memory,test,25,c:\Charlie\charlie\stimuli\visual\face_memory\idis09.bmp,No,No,970
4377,face_memory,test,26,c:\Charlie\charlie\stimuli\visual\face_memory\idis12.bmp,No,Yes,940
4377,face_memory,test,27,c:\Charlie\charlie\stimuli\visual\face_memory\idis17.bmp,No,No,1050
4377,face_memory,test,28,c:\Charlie\charlie\stimuli\visual\face_memory\tar07.bmp,Yes,Yes,750
4377,face_memory,test,29,c:\Charlie\charlie\stimuli\visual\face_memory\idis19.bmp,No,Yes,980
4377,face_memory,test,30,c:\Charlie\charlie\stimuli\visual\face_memory\tar18.bmp,Yes,Yes,881
4377,face_memory,test,31,c:\Charlie\charlie\stimuli\visual\face_memory\tar03.bmp,Yes,Yes,850
4377,face_memory,test,32,c:\Charlie\charlie\stimuli\visual\face_memory\tar14.bmp,Yes,Yes,1180
4377,face_memory,test,33,c:\Charlie\charlie\stimuli\visual\face_memory\tar05.bmp,Yes,Yes,1010
4377,face_memory,test,34,c:\Charlie\charlie\stimuli\visual\face_memory\idis10.bmp,No,No,900
4377,face_memory,test,35,c:\Charlie\charlie\stimuli\visual\face_memory\idis08.bmp,No,Yes,2830
4377,face_memory,test,36,c:\Charlie\charlie\stimuli\visual\face_memory\tar16.bmp,Yes,Yes,1290
4377,face_memory,test,37,c:\Charlie\charlie\stimuli\visual\face_memory\tar04.bmp,Yes,Yes,1980
4377,face_memory,test,38,c:\Charlie\charlie\stimuli\visual\face_memory\idis03.bmp,No,No,1070
4377,face_memory,test,39,c:\Charlie\charlie\stimuli\visual\face_memory\tar13.bmp,Yes,Yes,840
4378,face_memory,learning,0,c:\Charlie\charlie\stimuli\visual\face_memory\tar01.bmp,,n/a,0
4378,face_memory,learning,1,c:\Charlie\charlie\stimuli\visual\face_memory\tar02.bmp,,n/a,0
4378,face_memory,learning,2,c:\Charlie\charlie\stimuli\visual\face_memory\tar03.bmp,,n/a,0
4378,face_memory,learning,3,c:\Charlie\charlie\stimuli\visual\face_memory\tar04.bmp,,n/a,0
4378,face_memory,learning,4,c:\Charlie\charlie\stimuli\visual\face_memory\tar05.bmp,,n/a,0
4378,face_memory,learning,5,c:\Charlie\charlie\stimuli\visual\face_memory\tar06.bmp,,n/a,0
4378,face_memory,learning,6,c:\Charlie\charlie\stimuli\visual\face_memory\tar07.bmp,,n/a,0
4378,face_memory,learning,7,c:\Charlie\charlie\stimuli\visual\face_memory\tar08.bmp,,n/a,0
4378,face_memory,learning,8,c:\Charlie\charlie\stimuli\visual\face_memory\tar09.bmp,,n/a,0
4378,face_memory,learning,9,c:\Charlie\charlie\stimuli\visual\face_memory\tar10.bmp,,n/a,0
4378,face_memory,learning,10,c:\Charlie\charlie\stimuli\visual\face_memory\tar11.bmp,,n/a,0
4378,face_memory,learning,11,c:\Charlie\charlie\stimuli\visual\face_memory\tar12.bmp,,n/a,0
4378,face_memory,learning,12,c:\Charlie\charlie\stimuli\visual\face_memory\tar13.bmp,,n/a,0
4378,face_memory,learning,13,c:\Charlie\charlie\stimuli\visual\face_memory\tar14.bmp,,n/a,0
4378,face_memory,learning,14,c:\Charlie\charlie\stimuli\visual\face_memory\tar15.bmp,,n/a,0
4378,face_memory,learning,15,c:\Charlie\charlie\stimuli\visual\face_memory\tar16.bmp,,n/a,0
4378,face_memory,learning,16,c:\Charlie\charlie\stimuli\visual\face_memory\tar17.bmp,,n/a,0
