proband_id,test_name,phase,trialn,rule,ans,pers,other,lapse,f1,f2,f3,f4,rsp,rt
4378,pcet,test,57,shape,0,2,1,3,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\111.png,c:\Charlie\charlie\stimuli\visual\pcet\010.png,c:\Charlie\charlie\stimuli\visual\pcet\110.png,2,3401
4378,pcet,test,58,shape,2,3,1,0,c:\Charlie\charlie\stimuli\visual\pcet\001.png,c:\Charlie\charlie\stimuli\visual\pcet\000.png,c:\Charlie\charlie\stimuli\visual\pcet\011.png,c:\Charlie\charlie\stimuli\visual\pcet\101.png,3,8500
4378,pcet,test,59,shape,0,1,2,3,c:\Charlie\charlie\stimuli\visual\pcet\111.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\101.png,0,2450
4378,pcet,test,60,size,0,2,1,3,c:\Charlie\charlie\stimuli\visual\pcet\101.png,c:\Charlie\charlie\stimuli\visual\pcet\000.png,c:\Charlie\charlie\stimuli\visual\pcet\110.png,c:\Charlie\charlie\stimuli\visual\pcet\100.png,2,3511
4378,pcet,test,61,size,2,3,0,1,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\000.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,c:\Charlie\charlie\stimuli\visual\pcet\010.png,0,4310
4378,pcet,test,62,size,2,0,1,3,c:\Charlie\charlie\stimuli\visual\pcet\111.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\101.png,1,5550
4378,pcet,test,63,size,1,0,3,2,c:\Charlie\charlie\stimuli\visual\pcet\010.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,c:\Charlie\charlie\stimuli\visual\pcet\000.png,c:\Charlie\charlie\stimuli\visual\pcet\100.png,3,7311
4378,pcet,test,64,size,0,2,3,1,c:\Charlie\charlie\stimuli\visual\pcet\110.png,c:\Charlie\charlie\stimuli\visual\pcet\111.png,c:\Charlie\charlie\stimuli\visual\pcet\101.png,c:\Charlie\charlie\stimuli\visual\pcet\011.png,3,4970
4378,pcet,test,65,size,3,1,0,2,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\010.png,c:\Charlie\charlie\stimuli\visual\pcet\000.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,1,3980
4378,pcet,test,66,size,3,1,2,0,c:\Charlie\charlie\stimuli\visual\pcet\011.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,c:\Charlie\charlie\stimuli\visual\pcet\111.png,c:\Charlie\charlie\stimuli\visual\pcet\010.png,1,5071
4378,pcet,test,67,size,1,2,3,0,c:\Charlie\charlie\stimuli\visual\pcet\011.png,c:\Charlie\charlie\stimuli\visual\pcet\010.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,c:\Charlie\charlie\stimuli\visual\pcet\111.png,3,4090
4378,pcet,test,68,size,0,2,3,1,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\101.png,c:\Charlie\charlie\stimuli\visual\pcet\111.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,3,6060
4378,pcet,test,69,size,0,1,2,3,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\111.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,c:\Charlie\charlie\stimuli\visual\pcet\101.png,1,2170
4378,pcet,test,70,size,1,0,3,2,c:\Charlie\charlie\stimuli\visual\pcet\111.png,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\101.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,0,6840
4378,pcet,test,71,size,1,2,3,0,c:\Charlie\charlie\stimuli\visual\pcet\010.png,c:\Charlie\charlie\stimuli\visual\pcet\011.png,c:\Charlie\charlie\stimuli\visual\pcet\000.png,c:\Charlie\charlie\stimuli\visual\pcet\110.png,2,9621
4379,pcet,practice,0,,2,2,2,2,c:\Charlie\charlie\stimuli\visual\pcet\000.png,c:\Charlie\charlie\stimuli\visual\pcet\000.png,c:\Charlie\charlie\stimuli\visual\pcet\111.png,c:\Charlie\charlie\stimuli\visual\pcet\000.png,2,4820
4379,pcet,test,0,thickness,3,,,1,c:\Charlie\charlie\stimuli\visual\pcet\010.png,c:\Charlie\charlie\stimuli\visual\pcet\000.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,c:\Charlie\charlie\stimuli\visual\pcet\100.png,0,2410
4379,pcet,test,1,thickness,2,,,0,c:\Charlie\charlie\stimuli\visual\pcet\110.png,c:\Charlie\charlie\stimuli\visual\pcet\111.png,c:\Charlie\charlie\stimuli\visual\pcet\010.png,c:\Charlie\charlie\stimuli\visual\pcet\100.png,3,4100
4379,pcet,test,2,thickness,0,,,3,c:\Charlie\charlie\stimuli\visual\pcet\010.png,c:\Charlie\charlie\stimuli\visual\pcet\111.png,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\110.png,0,4611
4379,pcet,test,3,thickness,3,,,1,c:\Charlie\charlie\stimuli\visual\pcet\000.png,c:\Charlie\charlie\stimuli\visual\pcet\010.png,c:\Charlie\charlie\stimuli\visual\pcet\011.png,c:\Charlie\charlie\stimuli\visual\pcet\110.png,3,4450
4379,pcet,test,4,thickness,0,,,3,c:\Charlie\charlie\stimuli\visual\pcet\011.png,c:\Charlie\charlie\stimuli\visual\pcet\110.png,c:\Charlie\charlie\stimuli\visual\pcet\101.png,c:\Charlie\charlie\stimuli\visual\pcet\111.png,0,1980
4379,pcet,test,5,thickness,3,,,1,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\101.png,c:\Charlie\charlie\stimuli\visual\pcet\111.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,3,2050
4379,pcet,test,6,thickness,1,,,3,c:\Charlie\charlie\stimuli\visual\pcet\010.png,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,c:\Charlie\charlie\stimuli\visual\pcet\000.png,3,3321
4379,pcet,test,7,thickness,0,,,1,c:\Charlie\charlie\stimuli\visual\pcet\101.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,c:\Charlie\charlie\stimuli\visual\pcet\000.png,c:\Charlie\charlie\stimuli\visual\pcet\011.png,2,1320
4379,pcet,test,8,thickness,0,,,1,c:\Charlie\charlie\stimuli\visual\pcet\010.png,c:\Charlie\charlie\stimuli\visual\pcet\110.png,c:\Charlie\charlie\stimuli\visual\pcet\111.png,c:\Charlie\charlie\stimuli\visual\pcet\100.png,0,4700
4379,pcet,test,9,thickness,1,,,3,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\010.png,c:\Charlie\charlie\stimuli\visual\pcet\111.png,c:\Charlie\charlie\stimuli\visual\pcet\110.png,0,3810
4379,pcet,test,10,thickness,2,,,0,c:\Charlie\charlie\stimuli\visual\pcet\111.png,c:\Charlie\charlie\stimuli\visual\pcet\101.png,c:\Charlie\charlie\stimuli\visual\pcet\011.png,c:\Charlie\charlie\stimuli\visual\pcet\110.png,2,1771
4379,pcet,test,11,thickness,0,,,1,c:\Charlie\charlie\stimuli\visual\pcet\011.png,c:\Charlie\charlie\stimuli\visual\pcet\111.png,c:\Charlie\charlie\stimuli\visual\pcet\101.png,c:\Charlie\charlie\stimuli\visual\pcet\110.png,2,2490
4379,pcet,test,12,shape,0,3,2,1,c:\Charlie\charlie\stimuli\visual\pcet\110.png,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\101.png,c:\Charlie\charlie\stimuli\visual\pcet\000.png,3,4060
4379,pcet,test,13,shape,3,2,1,0,c:\Charlie\charlie\stimuli\visual\pcet\101.png,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,c:\Charlie\charlie\stimuli\visual\pcet\111.png,3,3360
4379,pcet,test,14,shape,3,1,0,2,c:\Charlie\charlie\stimuli\visual\pcet\101.png,c:\Charlie\charlie\stimuli\visual\pcet\000.png,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\110.png,3,1380
4379,pcet,test,15,shape,1,3,0,2,c:\Charlie\charlie\stimuli\visual\pcet\101.png,c:\Charlie\charlie\stimuli\visual\pcet\110.png,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\000.png,1,1691
4379,pcet,test,16,shape,1,0,3,2,c:\Charlie\charlie\stimuli\visual\pcet\111.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,c:\Charlie\charlie\stimuli\visual\pcet\011.png,c:\Charlie\charlie\stimuli\visual\pcet\010.png,1,1260
4379,pcet,test,17,shape,2,1,3,0,c:\Charlie\charlie\stimuli\visual\pcet\111.png,c:\Charlie\charlie\stimuli\visual\pcet\011.png,c:\Charlie\charlie\stimuli\visual\pcet\101.png,c:\Charlie\charlie\stimuli\visual\pcet\110.png,2,1320
4379,pcet,test,18,shape,3,2,1,0,c:\Charlie\charlie\stimuli\visual\pcet\010.png,c:\Charlie\charlie\stimuli\visual\pcet\011.png,c:\Charlie\charlie\stimuli\visual\pcet\110.png,c:\Charlie\charlie\stimuli\visual\pcet\000.png,3,1220
4379,pcet,test,19,shape,1,0,2,3,c:\Charlie\charlie\stimuli\visual\pcet\000.png,c:\Charlie\charlie\stimuli\visual\pcet\110.png,c:\Charlie\charlie\stimuli\visual\pcet\101.png,c:\Charlie\charlie\stimuli\visual\pcet\100.png,0,1260
4379,pcet,test,20,shape,3,2,1,0,c:\Charlie\charlie\stimuli\visual\pcet\101.png,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,c:\Charlie\charlie\stimuli\visual\pcet\111.png,3,2980
4379,pcet,test,21,shape,1,0,3,2,c:\Charlie\charlie\stimuli\visual\pcet\010.png,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\110.png,c:\Charlie\charlie\stimuli\visual\pcet\111.png,1,2331
4379,pcet,test,22,shape,2,1,0,3,c:\Charlie\charlie\stimuli\visual\pcet\000.png,c:\Charlie\charlie\stimuli\visual\pcet\101.png,c:\Charlie\charlie\stimuli\visual\pcet\011.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,1,4100
4379,pcet,test,23,shape,1,0,2,3,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\010.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,c:\Charlie\charlie\stimuli\visual\pcet\000.png,1,2240
4379,pcet,test,24,size,0,2,3,1,c:\Charlie\charlie\stimuli\visual\pcet\101.png,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\110.png,c:\Charlie\charlie\stimuli\visual\pcet\000.png,3,1230
4379,pcet,test,25,size,3,2,0,1,c:\Charlie\charlie\stimuli\visual\pcet\001.png,c:\Charlie\charlie\stimuli\visual\pcet\101.png,c:\Charlie\charlie\stimuli\visual\pcet\111.png,c:\Charlie\charlie\stimuli\visual\pcet\100.png,2,1050
4379,pcet,test,26,size,0,3,2,1,c:\Charlie\charlie\stimuli\visual\pcet\000.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,c:\Charlie\charlie\stimuli\visual\pcet\101.png,c:\Charlie\charlie\stimuli\visual\pcet\011.png,2,5311
4379,pcet,test,27,size,1,2,3,0,c:\Charlie\charlie\stimuli\visual\pcet\101.png,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\111.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,2,1730
4379,pcet,test,28,size,2,3,1,0,c:\Charlie\charlie\stimuli\visual\pcet\110.png,c:\Charlie\charlie\stimuli\visual\pcet\010.png,c:\Charlie\charlie\stimuli\visual\pcet\111.png,c:\Charlie\charlie\stimuli\visual\pcet\100.png,1,1650
4379,pcet,test,29,size,1,0,2,3,c:\Charlie\charlie\stimuli\visual\pcet\111.png,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,c:\Charlie\charlie\stimuli\visual\pcet\101.png,0,2290
4379,pcet,test,30,size,0,1,2,3,c:\Charlie\charlie\stimuli\visual\pcet\011.png,c:\Charlie\charlie\stimuli\visual\pcet\000.png,c:\Charlie\charlie\stimuli\visual\pcet\110.png,c:\Charlie\charlie\stimuli\visual\pcet\010.png,1,1710
4379,pcet,test,31,size,3,1,0,2,c:\Charlie\charlie\stimuli\visual\pcet\110.png,c:\Charlie\charlie\stimuli\visual\pcet\000.png,c:\Charlie\charlie\stimuli\visual\pcet\010.png,c:\Charlie\charlie\stimuli\visual\pcet\011.png,2,3741
4379,pcet,test,32,size,0,2,1,3,c:\Charlie\charlie\stimuli\visual\pcet\000.png,c:\Charlie\charlie\stimuli\visual\pcet\101.png,c:\Charlie\charlie\stimuli\visual\pcet\011.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,1,2570
4379,pcet,test,33,size,3,1,2,0,c:\Charlie\charlie\stimuli\visual\pcet\011.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,c:\Charlie\charlie\stimuli\visual\pcet\111.png,c:\Charlie\charlie\stimuli\visual\pcet\010.png,1,5870
4379,pcet,test,34,size,2,3,1,0,c:\Charlie\charlie\stimuli\visual\pcet\011.png,c:\Charlie\charlie\stimuli\visual\pcet\111.png,c:\Charlie\charlie\stimuli\visual\pcet\010.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,1,2280
4379,pcet,test,35,size,2,0,1,3,c:\Charlie\charlie\stimuli\visual\pcet\010.png,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,c:\Charlie\charlie\stimuli\visual\pcet\000.png,0,2111
4379,pcet,test,36,thickness,2,3,1,0,c:\Charlie\charlie\stimuli\visual\pcet\010.png,c:\Charlie\charlie\stimuli\visual\pcet\000.png,c:\Charlie\charlie\stimuli\visual\pcet\110.png,c:\Charlie\charlie\stimuli\visual\pcet\011.png,2,5990
4379,pcet,test,37,thickness,3,2,1,0,c:\Charlie\charlie\stimuli\visual\pcet\101.png,c:\Charlie\charlie\stimuli\visual\pcet\111.png,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,1,1380
4379,pcet,test,38,thickness,0,3,1,2,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\010.png,c:\Charlie\charlie\stimuli\visual\pcet\000.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,0,3280
4379,pcet,test,39,thickness,0,3,2,1,c:\Charlie\charlie\stimuli\visual\pcet\010.png,c:\Charlie\charlie\stimuli\visual\pcet\110.png,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\111.png,0,2481
4379,pcet,test,40,thickness,0,1,2,3,c:\Charlie\charlie\stimuli\visual\pcet\001.png,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\111.png,c:\Charlie\charlie\stimuli\visual\pcet\101.png,0,2240
4379,pcet,test,41,thickness,3,0,2,1,c:\Charlie\charlie\stimuli\visual\pcet\111.png,c:\Charlie\charlie\stimuli\visual\pcet\110.png,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\010.png,3,2610
4379,pcet,test,42,thickness,0,3,1,2,c:\Charlie\charlie\stimuli\visual\pcet\110.png,c:\Charlie\charlie\stimuli\visual\pcet\000.png,c:\Charlie\charlie\stimuli\visual\pcet\010.png,c:\Charlie\charlie\stimuli\visual\pcet\011.png,0,3620
4379,pcet,test,43,thickness,0,3,2,1,c:\Charlie\charlie\stimuli\visual\pcet\000.png,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\110.png,c:\Charlie\charlie\stimuli\visual\pcet\101.png,0,440
4379,pcet,test,44,thickness,2,1,3,0,c:\Charlie\charlie\stimuli\visual\pcet\010.png,c:\Charlie\charlie\stimuli\visual\pcet\011.png,c:\Charlie\charlie\stimuli\visual\pcet\110.png,c:\Charlie\charlie\stimuli\visual\pcet\000.png,2,4010
4379,pcet,test,45,thickness,3,0,2,1,c:\Charlie\charlie\stimuli\visual\pcet\011.png,c:\Charlie\charlie\stimuli\visual\pcet\010.png,c:\Charlie\charlie\stimuli\visual\pcet\000.png,c:\Charlie\charlie\stimuli\visual\pcet\110.png,3,4370
4379,pcet,test,46,thickness,1,3,2,0,c:\Charlie\charlie\stimuli\visual\pcet\101.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,c:\Charlie\charlie\stimuli\visual\pcet\111.png,c:\Charlie\charlie\stimuli\visual\pcet\100.png,1,3550
4379,pcet,test,47,thickness,1,3,2,0,c:\Charlie\charlie\stimuli\visual\pcet\010.png,c:\Charlie\charlie\stimuli\visual\pcet\110.png,c:\Charlie\charlie\stimuli\visual\pcet\000.png,c:\Charlie\charlie\stimuli\visual\pcet\011.png,1,5711
4379,pcet,test,48,shape,3,2,1,0,c:\Charlie\charlie\stimuli\visual\pcet\110.png,c:\Charlie\charlie\stimuli\visual\pcet\111.png,c:\Charlie\charlie\stimuli\visual\pcet\010.png,c:\Charlie\charlie\stimuli\visual\pcet\100.png,2,2480
4379,pcet,test,49,shape,1,0,3,2,c:\Charlie\charlie\stimuli\visual\pcet\101.png,c:\Charlie\charlie\stimuli\visual\pcet\011.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,c:\Charlie\charlie\stimuli\visual\pcet\000.png,0,2960
4379,pcet,test,50,shape,2,0,3,1,c:\Charlie\charlie\stimuli\visual\pcet\101.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,c:\Charlie\charlie\stimuli\visual\pcet\011.png,c:\Charlie\charlie\stimuli\visual\pcet\000.png,2,3140
4379,pcet,test,51,shape,1,3,0,2,c:\Charlie\charlie\stimuli\visual\pcet\111.png,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\110.png,c:\Charlie\charlie\stimuli\visual\pcet\010.png,3,3761
4379,pcet,test,52,shape,1,3,2,0,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\110.png,c:\Charlie\charlie\stimuli\visual\pcet\101.png,c:\Charlie\charlie\stimuli\visual\pcet\000.png,3,3200
4379,pcet,test,53,shape,1,2,0,3,c:\Charlie\charlie\stimuli\visual\pcet\001.png,c:\Charlie\charlie\stimuli\visual\pcet\010.png,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\000.png,2,3520
4379,pcet,test,54,shape,3,0,1,2,c:\Charlie\charlie\stimuli\visual\pcet\010.png,c:\Charlie\charlie\stimuli\visual\pcet\111.png,c:\Charlie\charlie\stimuli\visual\pcet\110.png,c:\Charlie\charlie\stimuli\visual\pcet\100.png,0,2790
4379,pcet,test,55,shape,3,0,2,1,c:\Charlie\charlie\stimuli\visual\pcet\001.png,c:\Charlie\charlie\stimuli\visual\pcet\101.png,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\111.png,3,3081
4379,pcet,test,56,shape,2,1,3,0,c:\Charlie\charlie\stimuli\visual\pcet\001.png,c:\Charlie\charlie\stimuli\visual\pcet\101.png,c:\Charlie\charlie\stimuli\visual\pcet\011.png,c:\Charlie\charlie\stimuli\visual\pcet\000.png,2,1830
4379,pcet,test,57,shape,0,2,1,3,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\111.png,c:\Charlie\charlie\stimuli\visual\pcet\010.png,c:\Charlie\charlie\stimuli\visual\pcet\110.png,0,1440
4379,pcet,test,58,shape,2,3,1,0,c:\Charlie\charlie\stimuli\visual\pcet\001.png,c:\Charlie\charlie\stimuli\visual\pcet\000.png,c:\Charlie\charlie\stimuli\visual\pcet\011.png,c:\Charlie\charlie\stimuli\visual\pcet\101.png,2,2100
4379,pcet,test,59,shape,0,1,2,3,c:\Charlie\charlie\stimuli\visual\pcet\111.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\101.png,0,3430
4379,pcet,test,60,size,0,2,1,3,c:\Charlie\charlie\stimuli\visual\pcet\101.png,c:\Charlie\charlie\stimuli\visual\pcet\000.png,c:\Charlie\charlie\stimuli\visual\pcet\110.png,c:\Charlie\charlie\stimuli\visual\pcet\100.png,2,1641
4379,pcet,test,61,size,2,3,0,1,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\000.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,c:\Charlie\charlie\stimuli\visual\pcet\010.png,0,2580
4379,pcet,test,62,size,2,0,1,3,c:\Charlie\charlie\stimuli\visual\pcet\111.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\101.png,0,2320
4379,pcet,test,63,size,1,0,3,2,c:\Charlie\charlie\stimuli\visual\pcet\010.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,c:\Charlie\charlie\stimuli\visual\pcet\000.png,c:\Charlie\charlie\stimuli\visual\pcet\100.png,3,2850
4379,pcet,test,64,size,0,2,3,1,c:\Charlie\charlie\stimuli\visual\pcet\110.png,c:\Charlie\charlie\stimuli\visual\pcet\111.png,c:\Charlie\charlie\stimuli\visual\pcet\101.png,c:\Charlie\charlie\stimuli\visual\pcet\011.png,3,1570
4379,pcet,test,65,size,3,1,0,2,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\010.png,c:\Charlie\charlie\stimuli\visual\pcet\000.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,0,1731
4379,pcet,test,66,size,3,1,2,0,c:\Charlie\charlie\stimuli\visual\pcet\011.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,c:\Charlie\charlie\stimuli\visual\pcet\111.png,c:\Charlie\charlie\stimuli\visual\pcet\010.png,2,2760
4379,pcet,test,67,size,1,2,3,0,c:\Charlie\charlie\stimuli\visual\pcet\011.png,c:\Charlie\charlie\stimuli\visual\pcet\010.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,c:\Charlie\charlie\stimuli\visual\pcet\111.png,3,4590
4379,pcet,test,68,size,0,2,3,1,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\101.png,c:\Charlie\charlie\stimuli\visual\pcet\111.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,2,3480
4379,pcet,test,69,size,0,1,2,3,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\111.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,c:\Charlie\charlie\stimuli\visual\pcet\101.png,2,2411
4379,pcet,test,70,size,1,0,3,2,c:\Charlie\charlie\stimuli\visual\pcet\111.png,c:\Charlie\charlie\stimuli\visual\pcet\100.png,c:\Charlie\charlie\stimuli\visual\pcet\101.png,c:\Charlie\charlie\stimuli\visual\pcet\001.png,3,2170
4379,pcet,test,71,size,1,2,3,0,c:\Charlie\charlie\stimuli\visual\pcet\010.png,c:\Charlie\charlie\stimuli\visual\pcet\011.png,c:\Charlie\charlie\stimuli\visual\pcet\000.png,c:\Charlie\charlie\stimuli\visual\pcet\110.png,3,5340
4380,pcet,practice,0,,2,2,2,2,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\pcet\000.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\pcet\000.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\pcet\111.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\pcet\000.png,2,2600
4380,pcet,test,0,thickness,3,,,1,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\pcet\010.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\pcet\000.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\pcet\001.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\pcet\100.png,0,4120
4380,pcet,test,1,thickness,2,,,0,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\pcet\110.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\pcet\111.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\pcet\010.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\pcet\100.png,2,6561
4380,pcet,test,2,thickness,0,,,3,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\pcet\010.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\pcet\111.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\pcet\100.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\pcet\110.png,0,3780
4380,pcet,test,3,thickness,3,,,1,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\pcet\000.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\pcet\010.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\pcet\011.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\pcet\110.png,3,4710
4380,pcet,test,4,thickness,0,,,3,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\pcet\011.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\pcet\110.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\pcet\101.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\pcet\111.png,0,4801
4380,pcet,test,5,thickness,3,,,1,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\pcet\100.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\pcet\101.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\pcet\111.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\pcet\001.png,3,2210
4380,pcet,test,6,thickness,1,,,3,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\pcet\010.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\pcet\100.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\pcet\001.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\pcet\000.png,1,3440
4380,pcet,test,7,thickness,0,,,1,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\pcet\101.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\pcet\001.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\pcet\000.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\pcet\011.png,0,2960
