proband_id,test_name,phase,trialn,matrix,array,ans,rsp,rt
4376,matrix_reasoning,test,7,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M008.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M008a.png,2,2,2738
4376,matrix_reasoning,test,8,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M009.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M009a.png,4,0,4572
4376,matrix_reasoning,test,9,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M010.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M010a.png,4,0,7109
4376,matrix_reasoning,test,10,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M011.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M011a.png,4,4,4033
4376,matrix_reasoning,test,11,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M012.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M012a.png,1,4,4842
4376,matrix_reasoning,test,12,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M013.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M013a.png,2,4,7268
4377,matrix_reasoning,practice,0,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\prac_MA.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\prac_MAa.png,1,1,2180
4377,matrix_reasoning,test,0,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M001.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M001a.png,1,1,1796
4377,matrix_reasoning,test,1,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M002.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M002a.png,3,3,3278
4377,matrix_reasoning,test,2,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M003.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M003a.png,1,1,2591
4377,matrix_reasoning,test,3,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M004.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M004a.png,3,3,2167
4377,matrix_reasoning,test,4,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M005.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M005a.png,2,2,2739
4377,matrix_reasoning,test,5,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M006.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M006a.png,0,0,3356
4377,matrix_reasoning,test,6,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M007.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M007a.png,0,0,2497
4377,matrix_reasoning,test,7,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M008.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M008a.png,2,2,2627
4377,matrix_reasoning,test,8,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M009.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M009a.png,4,4,3922
4377,matrix_reasoning,test,9,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M010.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M010a.png,4,4,4569
4377,matrix_reasoning,test,10,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M011.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M011a.png,4,4,4773
4377,matrix_reasoning,test,11,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M012.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M012a.png,1,1,3081
4377,matrix_reasoning,test,12,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M013.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M013a.png,2,2,5335
4377,matrix_reasoning,test,13,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M014.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M014a.png,0,0,4984
4377,matrix_reasoning,test,14,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M015.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M015a.png,1,1,2592
4377,matrix_reasoning,test,15,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M016.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M016a.png,3,3,7433
4377,matrix_reasoning,test,16,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M017.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M017a.png,2,2,4312
4377,matrix_reasoning,test,17,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M018.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M018a.png,0,0,3004
4377,matrix_reasoning,test,18,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M019.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M019a.png,0,0,5906
4377,matrix_reasoning,test,19,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M020.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M020a.png,3,4,8651
4377,matrix_reasoning,test,20,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M021.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M021a.png,4,2,10753
4377,matrix_reasoning,test,21,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M022.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M022a.png,4,3,9274
4377,matrix_reasoning,test,22,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M023.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M023a.png,1,0,7792
4378,matrix_reasoning,practice,0,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\prac_MA.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\prac_MAa.png,1,1,2120
4378,matrix_reasoning,test,0,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M001.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M001a.png,1,1,1541
4378,matrix_reasoning,test,1,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M002.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M002a.png,3,3,2721
4378,matrix_reasoning,test,2,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M003.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M003a.png,1,1,1831
4378,matrix_reasoning,test,3,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M004.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M004a.png,3,3,2432
4378,matrix_reasoning,test,4,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M005.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M005a.png,2,2,2439
4378,matrix_reasoning,test,5,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M006.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M006a.png,0,3,2429
4378,matrix_reasoning,test,6,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M007.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M007a.png,0,1,2633
4378,matrix_reasoning,test,7,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M008.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M008a.png,2,2,3690
4378,matrix_reasoning,test,8,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M009.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M009a.png,4,4,2415
4378,matrix_reasoning,test,9,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M010.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M010a.png,4,2,2132
4378,matrix_reasoning,test,10,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M011.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M011a.png,4,0,2023
4378,matrix_reasoning,test,11,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M012.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M012a.png,1,0,3110
4378,matrix_reasoning,test,12,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M013.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M013a.png,2,4,1833
4379,matrix_reasoning,practice,0,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\prac_MA.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\prac_MAa.png,1,1,3679
4379,matrix_reasoning,test,0,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M001.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M001a.png,1,1,1480
4379,matrix_reasoning,test,1,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M002.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M002a.png,3,3,6333
4379,matrix_reasoning,test,2,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M003.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M003a.png,1,1,2336
4379,matrix_reasoning,test,3,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M004.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M004a.png,3,1,1355
4379,matrix_reasoning,test,4,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M005.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M005a.png,2,2,3270
4379,matrix_reasoning,test,5,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M006.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M006a.png,0,0,5185
4379,matrix_reasoning,test,6,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M007.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M007a.png,0,0,3528
4379,matrix_reasoning,test,7,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M008.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M008a.png,2,2,1939
4379,matrix_reasoning,test,8,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M009.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M009a.png,4,4,3169
4379,matrix_reasoning,test,9,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M010.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M010a.png,4,4,5432
4379,matrix_reasoning,test,10,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M011.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M011a.png,4,4,2844
4379,matrix_reasoning,test,11,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M012.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M012a.png,1,1,3257
4379,matrix_reasoning,test,12,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M013.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M013a.png,2,2,3424
4379,matrix_reasoning,test,13,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M014.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M014a.png,0,3,4058
4379,matrix_reasoning,test,14,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M015.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M015a.png,1,1,4030
4379,matrix_reasoning,test,15,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M016.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M016a.png,3,3,5357
4379,matrix_reasoning,test,16,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M017.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M017a.png,2,4,5201
4379,matrix_reasoning,test,17,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M018.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M018a.png,0,0,5402
4379,matrix_reasoning,test,18,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M019.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M019a.png,0,3,5248
4379,matrix_reasoning,test,19,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M020.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M020a.png,3,1,6623
4379,matrix_reasoning,test,20,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M021.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M021a.png,4,2,7779
4380,matrix_reasoning,practice,0,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\prac_MA.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\prac_MAa.png,1,1,8356
4380,matrix_reasoning,test,0,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M001.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M001a.png,1,1,6613
4380,matrix_reasoning,test,1,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M002.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M002a.png,3,3,7310
4380,matrix_reasoning,test,2,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M003.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M003a.png,1,1,3012
4380,matrix_reasoning,test,3,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M004.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M004a.png,3,3,3985
4380,matrix_reasoning,test,4,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M005.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M005a.png,2,3,4152
4380,matrix_reasoning,test,5,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M006.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M006a.png,0,0,3883
4380,matrix_reasoning,test,6,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M007.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M007a.png,0,0,2426
4380,matrix_reasoning,test,7,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M008.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M008a.png,2,2,3143
4380,matrix_reasoning,test,8,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M009.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M009a.png,4,1,5274
4380,matrix_reasoning,test,9,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M010.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M010a.png,4,4,6130
4380,matrix_reasoning,test,10,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M011.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M011a.png,4,4,4670
4380,matrix_reasoning,test,11,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M012.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M012a.png,1,1,5479
4380,matrix_reasoning,test,12,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M013.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M013a.png,2,2,4868
4380,matrix_reasoning,test,13,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M014.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M014a.png,0,0,4582
4380,matrix_reasoning,test,14,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M015.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M015a.png,1,1,10960
4380,matrix_reasoning,test,15,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M016.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M016a.png,3,3,9186
4380,matrix_reasoning,test,16,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M017.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M017a.png,2,2,13237
4380,matrix_reasoning,test,17,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M018.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M018a.png,0,1,6501
4380,matrix_reasoning,test,18,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M019.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M019a.png,0,0,8925
4380,matrix_reasoning,test,19,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M020.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M020a.png,3,1,12454
4380,matrix_reasoning,test,20,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M021.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M021a.png,4,4,11191
4380,matrix_reasoning,test,21,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M022.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M022a.png,4,4,8255
4380,matrix_reasoning,test,22,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M023.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M023a.png,1,1,16017
4380,matrix_reasoning,test,23,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M024.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M024a.png,1,0,8070
4380,matrix_reasoning,test,24,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M025.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M025a.png,0,0,8336
4380,matrix_reasoning,test,25,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M026.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M026a.png,4,0,32726
4380,matrix_reasoning,test,26,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M027.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M027a.png,3,4,28143
4380,matrix_reasoning,test,27,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M028.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M028a.png,2,2,10472
4380,matrix_reasoning,test,28,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M029.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M029a.png,2,1,35413
4380,matrix_reasoning,test,29,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M030.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M030a.png,3,1,30826
4381,matrix_reasoning,practice,0,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\prac_MA.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\prac_MAa.png,1,1,3991
4381,matrix_reasoning,test,0,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M001.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M001a.png,1,1,1601
4381,matrix_reasoning,test,1,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M002.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M002a.png,3,3,3095
4381,matrix_reasoning,test,2,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M003.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M003a.png,1,1,2996
4381,matrix_reasoning,test,3,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M004.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M004a.png,3,3,1763
4381,matrix_reasoning,test,4,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M005.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M005a.png,2,2,2231
4381,matrix_reasoning,test,5,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M006.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M006a.png,0,0,1784
4381,matrix_reasoning,test,6,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M007.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M007a.png,0,0,2257
4381,matrix_reasoning,test,7,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M008.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M008a.png,2,2,2075
4381,matrix_reasoning,test,8,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M009.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M009a.png,4,4,1984
4381,matrix_reasoning,test,9,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M010.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M010a.png,4,4,7960
4381,matrix_reasoning,test,10,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M011.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M011a.png,4,4,5590
4381,matrix_reasoning,test,11,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M012.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M012a.png,1,1,2520
4381,matrix_reasoning,test,12,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M013.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M013a.png,2,2,4322
4381,matrix_reasoning,test,13,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M014.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M014a.png,0,0,3170
4381,matrix_reasoning,test,14,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M015.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M015a.png,1,1,3126
4381,matrix_reasoning,test,15,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M016.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M016a.png,3,3,5064
4381,matrix_reasoning,test,16,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M017.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M017a.png,2,2,4765
4381,matrix_reasoning,test,17,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M018.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M018a.png,0,0,3450
4381,matrix_reasoning,test,18,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M019.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M019a.png,0,0,7861
4381,matrix_reasoning,test,19,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M020.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M020a.png,3,3,11454
4381,matrix_reasoning,test,20,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M021.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M021a.png,4,4,10671
4381,matrix_reasoning,test,21,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M022.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M022a.png,4,4,11805
4381,matrix_reasoning,test,22,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M023.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M023a.png,1,1,17423
4381,matrix_reasoning,test,23,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M024.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M024a.png,1,0,7460
4381,matrix_reasoning,test,24,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M025.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M025a.png,0,1,11094
4381,matrix_reasoning,test,25,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M026.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M026a.png,4,2,37219
4381,matrix_reasoning,test,26,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M027.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M027a.png,3,3,10990
4381,matrix_reasoning,test,27,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M028.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M028a.png,2,0,52250
4382,matrix_reasoning,practice,0,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\prac_MA.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\prac_MAa.png,1,1,6533
4382,matrix_reasoning,test,0,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M001.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M001a.png,1,1,9526
4382,matrix_reasoning,test,1,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M002.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M002a.png,3,3,2742
4382,matrix_reasoning,test,2,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M003.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M003a.png,1,1,2697
4382,matrix_reasoning,test,3,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M004.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M004a.png,3,3,2157
4382,matrix_reasoning,test,4,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M005.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M005a.png,2,2,2698
4382,matrix_reasoning,test,5,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M006.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M006a.png,0,0,3415
4382,matrix_reasoning,test,6,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M007.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M007a.png,0,0,2886
4382,matrix_reasoning,test,7,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M008.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M008a.png,2,0,1484
4382,matrix_reasoning,test,8,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M009.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M009a.png,4,4,2462
4382,matrix_reasoning,test,9,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M010.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M010a.png,4,2,2108
4382,matrix_reasoning,test,10,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M011.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M011a.png,4,4,3553
4382,matrix_reasoning,test,11,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M012.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M012a.png,1,1,3328
4382,matrix_reasoning,test,12,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M013.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M013a.png,2,4,3957
4382,matrix_reasoning,test,13,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M014.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M014a.png,0,0,5371
